Document Order,Normalized Frequency,Raw DF,Abstract
6501,0.015,3.0000,"Hepatitis B infection affects two billion people worldwide and 350 million of these are chronically infected. Chronic hepatitis B virus is one of the most important cause of mortality and morbidity worldwide. If it is left untreated, about one-third of affected people will develop progressive and possibly fatal liver disease, like hepatic cirrhosis and primary hepatocellular carcinoma. Currently, five nucleos(t)ide analogs are approved for the treatment of chronic HBV infection. They are: lamivudine, adefovir dipivoxil, telbivudine, entecavir and tenofovir disoproxil fumarate. In this work, we developed and validated an UPLC-Tandem mass spectrometry assay method capable of monitoring lamivudine, telbivudine, tenofovir and entecavir plasma concentrations. Both standards and quality controls (high, medium and low) were prepared in human plasma. Each sample was added with internal standard (5'amino-5'deoxy-thymidine) and then drugs were extracted through a protein precipitation protocol with acetonitrile+0.1% formic acid and then dried. The extracts were resuspended in water and then injected into the chromatographic system. The chromatographic separation was performed on an Acquity UPLC HSS T3 1.8 μm 2.1 × 150 mm column, with a gradient of water and acetonitrile, both added with formic acid (0.05%). Accuracy, intra-day and inter-day precision at quality controls levels fitted all FDA guidelines for all analytes, while matrix effects and recoveries resulted stable between samples for each analyte. Finally, we tested this method by monitoring plasma concentrations in 30 HBV+ patients with good results. This simple analytical method could represent a useful tool for the management of anti-HBV therapy."
3820,0.015,3.0000,"Multidrug-resistant human immunodeficiency virus type 1 (HIV-1) strains with reverse transcriptase (RT) mutations at codons A62-->V, V75-->I, F77-->L, F116-->Y, and Q151-->M have been reported in patients receiving combination therapy with zidovudine (AZT) and didanosine (ddI). Infectious clones with each mutation alone, all five mutations together, and various combinations of mutations were created by site-directed mutagenesis. Mutation Q151-->M conferred partial resistance to AZT, ddI, zalcitibine, and stavudine, whereas a combination of four mutations conferred increased resistance to AZT, ddI, zalcitibine, and stavudine. The positions of residues 75, 77, and 151 in the three-dimensional crystal structure of HIV-1 RT suggest that these residues may affect the ability of the enzyme to discriminate between deoxynucleoside triphosphates and nucleoside analog RT inhibitors. Replication experiments showed that clones with mutation F77-->L but without V75-->I (HIV-1(77), HIV-1(77,151), and HIV-1(77,116,151) had attenuated growth compared with that of the original HIV-1NL4-3 strain and strains containing mutations at both positions 75 and 77 (HIV-1(75,77,151) and HIV-1(75,77,116,15)). Sequence analysis of viral RNA and proviral DNA from several patients indicated that RT mutations developed in a sequential and cumulative pattern over the course of a 2- to 4-year observation period. The present results suggest that drug resistance and viral replicative capacity both may play a role in selection of HIV-1 RT mutations."
8277,0.015,3.0000,"In a recent vaccine trial, we showed efficient control of a virulent simian-human immunodeficiency virus SHIV-89.6P challenge by priming with a Gag-Pol-Env-expressing DNA and boosting with a Gag-Pol-Env- expressing recombinant-modified vaccinia virus Ankara. Here we show that long-term control has been associated with slowly declining levels of viral RNA and DNA. In the vaccinated animals both viral DNA and RNA underwent an initial rapid decay, which was followed by a lower decay rate. Between 12 and 70 weeks postchallenge, the low decay rates have had half-lives of about 20 weeks for viral RNA in plasma and viral DNA in peripheral blood mononuclear cells and lymph nodes. In vaccinated animals the viral DNA has been mostly unintegrated and has appeared to be largely nonfunctional as evidenced by a poor ability to recover infectious virus in cocultivation assays, even after CD8 depletion. In contrast, in control animals, which have died, viral DNA was mostly integrated and a larger proportion appeared to be functional as evidenced by the recovery of infectious virus. Thus, to date, control of the challenge infection has appeared to improve with time, with the decay rates for viral DNA being at the lower end of values reported for patients on highly active antiretroviral therapy."
3112,0.015,3.0000,"After the infusion of HIV-1 virus into a host cell, RNA is reverse transcribed to dsDNA, which persists intracellular to the infected cell in a variety of forms. Numerous in-house assays have been developed for the quantification of the different cellular HIV-1 DNA forms; these implement conventional or real-time PCR methodology. In this review we discuss recent findings about the longitudinal monitoring of cell-associated HIV-1 DNA in naïve and pre-treated patients, as a marker for clinical progression, treatment initiation and long-term success of HAART. These findings underline the importance of monitoring HIV-1 DNA in clinical practice, in addition to HIV-RNA and CD4(+) T Cell counts, for the better assessment of HIV-treatment and disease progression. The lack of a standardized real-time PCR assay is major impediment to more wide-spread HIV-1 DNA monitoring."
2628,0.015,3.0000,"In the era of antiretroviral therapy, HIV infection has become a chronic illness with associated multimorbidity, and practitioners are faced with an emerging population of HIV-infected patients with evolving needs for advance care planning (ACP), defined as communication between individuals and their proxies to plan for future health care decisions. This article provides a review of original research studies on ACP in HIV-infected adults in the era of antiretroviral therapy (1996-present) from PubMed, EMBASE, and PsycINFO. Eleven studies conducted between 1996 and 2015 met the selection criteria, with study sizes ranging from 9 to 2864 participants. Most studies consisted of white men in outpatient settings and had poorly defined definitions of ACP. Prevalence of ACP was variable (36%-54% had end-of-life communication, 8%-47% had advance directives). Lack of ACP was most commonly associated with low income, followed by lower severity of illness, low education level, black or Hispanic race, female sex, younger age, injection drug use, and social isolation. Practitioners reported limited time or energy and inadequate preparation or training as barriers to ACP. Existing literature on ACP in the era of antiretroviral therapy is limited, but shows that ACP prevalence in HIV-infected individuals is variable depending on socioeconomic factors, severity of illness, and practitioner resources and training. More research is needed to increase ACP among HIV-infected individuals. "
1165,0.015,3.0000,"Physical function limitations have been associated with poor health outcomes, which have a negative impact on quality of life of older individuals. This study examined the association between depression, viral load, and acculturation with physical function among Latino men living with HIV. A secondary data analysis was performed using a cross-sectional data of 146 Latino immigrant men living with HIV in New York City and Washington, DC. Physical function was measured using the Short-Form Health Survey (SF-12). Uncontrolled HIV infection and depression were associated with worse physical function, thus implying the importance of adequate health care to address these conditions. Preserving physical function should start during middle adulthood, particularly among people living with HIV because of their greater risk of developing age-related challenges such as depression, diabetes, cardiovascular diseases among others. This study informs future interventions to preserve physical function and achieve the goal of successful aging."
6461,0.015,3.0000,"This study was designed to provide a preliminary assessment of the occurrence of tuberculosis exposure, infection and disease within a national sample of infants and children with human immunodeficiency virus (HIV) exposure or infection, and to determine the prevalence of Mycobacterium tuberculosis isolates resistant both to isoniazid and rifampin in these patients or their adult source contacts. A retrospective questionnaire survey was conducted of infants and children with HIV exposure or infection evaluated by pediatric HIV referral centers in the United States comprising the pediatric units or subunits of the Pediatric Acquired Immunodeficiency Syndrome Clinical Trials Group (PACTG). Seventy of 72 sites during a mean period of 5 (range, 1 to 12) years participated in this study and had provided care for 14,038 patients. There were 75 cumulative total cases of tuberculosis disease seen since each site was established. Therapy for asymptomatic infection was given to another 40 children and for tuberculosis exposure to 71 children. Annualized case rates were 478/100,000 for sites established in 1990 to 1992, 117/100,000 for 1988 to 1989, 63/100,000 for 1986 to 1987 and 58/100,000 for 1981 to 1985 (P = 0.05, Spearman's p test for trend). By comparison, the 1992 age-specific tuberculosis case rate for all U.S. children < 5 years was 5.5/100,000. Twenty percent of isolates from PACTG patients and 15% of isolates from adult source contacts were resistant to isoniazid and rifampin.(ABSTRACT TRUNCATED AT 250 WORDS)"
5827,0.015,3.0000,"A patient with HIV infection who experienced immune reconstitution after highly active antiretroviral therapy (HAART) [increase in CD4 T cell count from <1/microl to >600/microl] presented with severe Graves' disease 32 months after commencing HAART. A comprehensive clinical and laboratory study demonstrated pronounced regional lymphadenopathy and thymic enlargement at presentation, and that the onset of thyrotropin receptor antibody production was associated with increased production of soluble CD30 (a marker of type 2 immune responses). Blood naive CD8 T cell counts and TREC levels in both CD4 and CD8 T cells were increased at multiple time points compared with carefully selected controls. We conclude that the Graves' disease in this patient was associated with abnormally high blood counts of thymus-derived T cells, and propose that Graves' disease after HAART in this and other HIV patients may result from failure to delete autoreactive T cell clones in the regenerating thymus."
1082,0.015,3.0000,"Combination antiretroviral therapy (cART), the standard of care for HIV-1 infection, is considered to be successful when plasma viremia remains below the detection limit of commercial assays. Yet, cART fails in a substantial proportion of patients after the apparent success. No laboratory markers are known that are predictive of cART outcome in initial responders during the period of undetectable plasma viremia."
2926,0.015,3.0000,"Several noninvasive blood biomarkers have been established for the assessment of liver fibrosis in patients with chronic hepatitis B virus (HBV) infection, but their clinical performance remains inconclusive. Here, we compared the diagnostic performance of these biomarkers and developed a novel algorithm for assessing liver fibrosis. Six hundred and sixteen chronically HBV-infected and treatment-naïve patients who underwent liver biopsy were enrolled and randomly divided into training (N=410) and internal validation cohorts (N=206). One hundred and fifty-nine patients from another centre were recruited as an external validation cohort. Receiver operating characteristic (ROC) curves were used to analyse the performance of the gamma-glutamyltransferase-to-platelet ratio (GPR), red cell volume distribution width-to-platelet ratio (RPR), FIB-4 index, aspartate aminotransferase-to-platelet ratio index (APRI) and HBV DNA level against liver histology, and a novel algorithm was developed using the recursive partitioning and regression tree (RPART) method. In the training cohort, the area under the ROC curve of FIB-4 was significantly higher than that of APRI (P=.038) but was comparable to those of GPR, RPR and HBV DNA; however, the performance of the biomarkers was similar among the validation cohort. The established RPR-HBV DNA algorithm performed better in the training cohort than any individual blood biomarker, and the corresponding sensitivity, specificity, positive predictive value and negative predictive value were 63%, 90%, 72% and 80%, respectively. In the internal and external validation cohorts, the performance of the algorithm in assessing liver fibrosis was also superior to that of other biomarkers. These results suggest that the established RPR-HBV DNA algorithm might improve the diagnostic accuracy of liver fibrosis in treatment-naïve patients with chronic HBV infection, although additional studies are warranted to confirm these findings."
1679,0.015,3.0000,"The epidemic of infection with the human immunodeficiency virus (HIV) and the acquired immunodeficiency syndrome (AIDS) poses a major ethical question: How can we control the epidemic and the harm that it causes without unjustly discriminating against particular social groups and without unnecessarily infringing on the freedom of individuals? This question pertains to three spheres of public policy in the United States: public health, the delivery of health care, and research. In the public health sphere, vigorous educational efforts will be required, as will modified approaches to intravenous drug use, prostitution, and homosexual and bisexual sexual activity. Carefully targeted, voluntary testing and screening programs should be coupled with counseling and with guarantees of confidentiality and nondiscrimination where these are appropriate. Both health care workers and the health care system have a moral obligation to provide care to people with HIV infection, but heroic self-sacrifice should not be required provided that infection control precautions are observed. Patients with neurological involvement and terminally ill patients will benefit from statutes allowing recognition of advance directives about preferred modes of care or nontreatment. There is a moral imperative to perform intensive research directed toward the understanding, treatment, and prevention of HIV infection and AIDS. The research process will raise challenging ethical questions."
7435,0.015,3.0000,"Human immunodeficiency virus (HIV) and hepatitis C virus (HCV) share overlapping, large worldwide distribution. The implications of coinfection are being explored because of the importance of these viruses and demographic factors that favor coinfection. The nervous system is affected by HIV in a variety of ways resulting in significant disease of all levels of the nervous system. Emerging evidence that HCV can also impact the nervous system raises concerns that detrimental interactions might occur. Several reports addressing the manifestations of coinfection support independent contributions for both HIV and HCV on central nervous system performance, but not on distal sensory neuropathy. Neuropsychological testing reveals independent contributions resulting in poorer performance in coinfection in several drug-abusing cohorts. Motor physiologic testing substantiates performance deficits from HCV in coinfected subjects as does testing in treatment naive coinfected subjects. Although ongoing deficits attributed to HCV may be seen during HIV treatment, these deficits may be less apparent in advanced HIV disease. Current evidence supports independent contributions of HCV and HIV to neurological impairment. Preliminary evidence suggests that coinfection-related impairment does not appear to accelerate HIV-1-associated cognitive disease."
1150,0.015,3.0000,"Substantial changes in human immunodeficiency virus (HIV)-related sexual behavior have been reported by virtually every survey of homosexual/bisexual men in the last decade. This paper uses a behavior-based simulation to examine how such changes are likely to affect the long-term future of the acquired immunodeficiency syndrome (AIDS) epidemic among homosexual men. Data from the Longitudinal AIDS Impact Project in New York City are used to estimate age-specific patterns of unprotected anogenital contact and behavioral change from 1980 to 1991. Model projections are validated using New York City surveillance data on AIDS incidence from 1981 to 1991. The current levels of unsafe sex reported in the Longitudinal AIDS Impact Project are shown to be almost exactly on the epidemic threshold. If this behavior were maintained, HIV prevalence would slowly decline in the population, but with just one additional unsafe sexual partner per year HIV would instead become endemic, with seroprevalence of about 65% in the oldest group and about 25% in the youngest. Transmission dynamics in the youngest group are analyzed in detail. For this group, the assortative age-matching bias in partner selection patterns raises the unsafe behavior threshold slightly in the long run."
5955,0.015,3.0000,"Hepatitis C virus (HCV) is an RNA virus which has been known to cause acute and chronic necro-inflammatory disease of the liver. It is the leading cause of end-stage liver disease and hepatocellular carcinoma. HIV is known to have a negative impact on the natural disease outcome and immune response of HCV infection, whereas the reverse remains unclear. We evaluated the impact of HCV co-infection on recovery of CD4+ and CD8+ T-cells and liver enzyme levels before and after initiation of highly active antiretroviral therapy (HAART) in HIV/HCV co-infected patients."
9007,0.015,3.0000,"We hypothesized that rapid presentation may be a general feature of tuberculosis (TB) associated with human immunodeficiency virus (HIV) that limits the impact of HIV on the point prevalence of TB. To investigate this, we performed a cross-sectional HIV and TB disease survey with retrospective and prospective follow-up. HIV prevalence among 1,773 systematically recruited miners was 27%. TB incidence was much more strongly HIV associated (incidence rate ratio, 5.5; 95% confidence interval [CI], 3.5-8.6) than the point prevalence of undiagnosed TB disease (odds ratio, 1.7; 95% CI, 0.9-3.3). For smear-positive TB, 7 of 9 (78%) prevalent cases were HIV negative, and point prevalence was nonsignificantly lower in miners who were HIV positive (odds ratio, 0.8; 95% CI, 0.1-4.2). The calculated mean duration of smear positivity before diagnosis (point prevalence/incidence) was substantially shorter for HIV-positive than HIV-negative TB patients (0.17 and 1.15 years, respectively; ratio, 0.15; 95% CI, 0.00-0.73). HIV has considerably less impact on the point prevalence of TB disease than on TB incidence, probably because rapid disease progression increases presentation and case-finding rates. The difference in mean duration of smear positivity was particularly marked and, if generalizable, will have major implications for TB control prospects in high HIV prevalence areas."
9485,0.015,3.0000,"CD4 + lymphocyte counts are routinely ordered during the early phases of antiretroviral therapy and for prophylaxis of opportunistic infections in HIV-positive patients. Flow cytometry is the standard methodology for CD4 counts in Brazilian reference laboratories. However, these laboratories are located in large cities, frequently distant from patients, thus limiting patient access and delaying results. We compared a point-of-care test with flow cytometry determination of CD4(+) T lymphocyte counts in HIV patients. We analysed 107 consecutive samples by both methods. Overall, the point-of-care test performed well, with excellent agreement between it and the standard method. Test results were concordant for patients with CD4(+) T lymphocyte values above and below 200 cells/mm (3). The performance characteristics obtained were sensitivity 94% (95% CI 89.5-98.5%), specificity 93% (95% CI 88.2-97.8%), positive predictive value 86% (95% CI 79.4-92.6%), and negative predictive value 97% (95% CI 94-100%). The high sensitivity and specificity of the point-of-care test methodology suggest its utility as an alternative method for rapid measurement of CD4(+) T lymphocytes in patients with limited access to reference laboratories, enabling prompt therapeutic intervention for patients at risk of progression to AIDS. "
6786,0.015,3.0000,"The authors examined hepatitis A virus (HAV) and hepatitis B virus (HBV) vaccination rates, hepatitis infection, and health care access in a gym-attending sample of 311 gay, bisexual, and other men who have sex with men (MSM) in New York City. Overall, 69% reported having been vaccinated for HAV and 70% reported having been vaccinated for HBV. Multivariate models were used to identify predictors of HAV and HBV vaccination, and younger men, HIV-positive men, and men who had access to a doctor or clinic were more likely to be vaccinated than older men, HIV-negative men, and men without access to a doctor or clinic. Men with health insurance coverage were more likely to have received HBV vaccination than men without coverage. Findings indicate that there is still a significant proportion of unvaccinated men in our sample."
7631,0.015,3.0000,"Adherence to antiretroviral therapy (ART) represents one of the strongest predictors of progression to AIDS, yet it is difficult for most patients to sustain high levels of adherence. This study compares the efficacy of a personalized cell phone reminder system (ARemind) in enhancing adherence to ART versus a beeper. Twenty-three HIV-infected subjects on ART with self-reported adherence less than 85% were randomized to a cellular phone (CP) or beeper (BP). CP subjects received personalized text messages daily; in contrast, BP subjects received a reminder beep at the time of dosing. Interviews were scheduled at weeks 3 and 6. Adherence to ART was measured by self-report (SR, 7-day recall), pill count (PC, past 30 days at baseline, then past 3 weeks), Medication Event Monitoring System (MEMS; cumulatively at 3 and 6 weeks), and via a composite adherence score constructed by combining MEMS, pill count, and self report. A mixed effects model adjusting for baseline adherence was used to compare adherence rates between the intervention groups at 3 and 6 weeks. Nineteen subjects completed all visits, 10 men and 9 females. The mean age was 42.7 ± 6.5 years, 37% of subjects were Caucasian and 89% acquired HIV heterosexually. The average adherence to ART was 79% by SR and 65% by PC at baseline in both arms; over 6 weeks adherence increased and remained significantly higher in the ARemind group using multiple measures of adherence. A larger and longer prospective study is needed to confirm these findings and to better understand optimal reminder messages and user fatigue."
531,0.015,3.0000,"The authors reviewed the medical records of 194 human immunodeficiency virus (HIV)-positive patients newly diagnosed with cryptosporidiosis and all 3,564 patients with newly diagnosed acquired immunodeficiency syndrome (AIDS) at San Francisco General Hospital for the period 1986-1992. The study was designed to address three questions: 1) How do AIDS patients who present with cryptosporidiosis differ from other patients with AIDS? 2) What factors are associated with survival among AIDS patients with newly diagnosed cryptosporidiosis? 3) Does a diagnosis of cryptosporidiosis impact survival after AIDS diagnosis? A total of 194 cases of cryptosporidiosis among HIV-infected patients were identified during the study period. Of the 194 patients, 109 (56%) had no prior diagnosis of AIDS. These 109 patients represented 3.1% of the 3,564 newly diagnosed cases of AIDS in the same period. Among the 134 patients with CD4 T-lymphocyte counts performed within 3 months of Cryptosporidium diagnosis, 34 (25%) had CD4 counts greater than 209 cells/ml. In a multivariate conditional logistic regression model, the incidence of Cryptosporidium was related to ethnicity (for blacks vs. whites, matched odds ratio (OR) = 0.15, 95% confidence interval (CI) 0.03-0.73), CD4 count (for a CD4 count of < or = 53 cells/ml vs. > 53 cells/ml, matched OR = 12.60, 95% CI 4.01-39.61), and age (for a 10-year increase, matched OR = 0.51, 95% CI 0.27-0.98). Two factors measured at the time of Cryptosporidium diagnosis were identified as being independently associated with survival (p < 0.001) in the proportional hazards model: CD4 count < or = 53 cells/ml versus > 53 cells/ml (relative hazard = 6.18, 95% CI 2.99-12.76) and hematocrit < or 37% versus > 37% (relative hazard = 2.27, 95% CI 1.22-4.22). The median durations of survival in the four subgroups of Cryptosporidium-infected patients defined by these two variables differed significantly from each other (range, 204-1,119 days). Cryptosporidiosis as an initial AIDS-defining diagnosis was associated with an elevated relative hazard of death in comparison with other AIDS-defining diagnoses (relative hazard = 2.01, 95% CI 1.38-2.93). These data identify the groups of HIV-infected individuals at risk for presentation with symptomatic Cryptosporidium infection; the distinct survival patterns among subgroups of those patients already infected with this parasite; and the survival of AIDS patients with newly diagnosed cryptosporidiosis relative to patients with other AIDS-defining conditions. Such information is necessary for the design of prospective studies, the development of prophylactic strategies, the evaluation of candidate therapies, and the provision of prognostic information to patients."
