Document Order,Normalized Frequency,Raw DF,Abstract
6768,0.01,10.0,"Cases of tuberculosis identified during 1992-1994 through an active tuberculosis surveillance network among six hospitals that serve New York City (the TBNetwork) were analyzed according to the occupational status of the patients. Clinical data were obtained by review of medical records, and restriction fragment length polymorphism (RFLP) typing of Mycobacterium tuberculosis isolates was performed. No known nosocomial outbreaks of tuberculosis occurred at these hospitals in the study period. Occupational status was known for 142 of 201 patients whose isolates were available for strain typing. Patients infected by organisms with a clustered strain typing pattern, as determined by RFLP analysis, were presumed to have recently acquired disease. RFLP typing revealed that isolates from 13 (65%) of 20 health care workers and 50 (41%) of 122 non-health care workers had a clustered RFLP pattern. The strains infecting eight (89%) of nine health care workers seropositive for human immunodeficiency virus (HIV) had a clustered RFLP pattern. Multivariate analysis of 75 patients with known HIV and occupational status revealed that HIV status (P = .03) and health care worker status (P = .02; RR = 2.77) were independent risk factors for a clustered RFLP strain. These findings suggest that many of the apparently sporadic cases of tuberculosis among health care workers may be due to unrecognized occupational transmission."
2359,0.01,10.0,"There is growing international concern that food insecurity may negatively impact antiretroviral (ARV) treatment outcomes, but no studies have directly evaluated the effect of food insecurity on viral load suppression and antiretroviral adherence. We hypothesized that food insecurity would be associated with poor virologic response among homeless and marginally housed HIV-positive ARV-treated patients."
355,0.01,10.0,"HIV increases the risk of liver disease as do two common coinfections, hepatitis B and C viruses (HBV and HCV). However, whether combination antiretroviral therapy (cART) reverses or exacerbates hepatic fibrosis remains unclear.This was an observational retrospective study. cART-naïve HIV-infected subjects without a history of substance abuse (including alcohol) had liver disease stage determined by aspartate aminotransferase-to-platelet ratio indices (APRIs) and fibrosis-4 (FIB-4) before and 24 and 48 weeks after cART. All the data were retrieved from previously established cohorts. Values before and after cART were compared using Wilcoxon test for paired samples. Regression analyses were used to determine factors associated with moderate-to-severe liver disease.Of the 1105 HIV-infected subjects, 120 were HBV coinfected and 64 were HCV coinfected. About 20% of HIV monoinfected participants had APRI and FIB-4 scores consistent with moderate-to-significant fibrosis compared to ∼36% of HIV-HBV coinfected and 67% to 77% of HIV-HCV coinfected participants. In adjusted analyses compared with HIV monoinfection, HBV coinfection was associated with 1.18-fold higher APRI (P < 0.001) and a 1.12-fold higher FIB-4 (P = 0.007) prior to cART; while HCV coinfection was associated with 1.94-fold higher APRI (P < 0.001) and a 1.43-fold higher FIB-4 (P < 0.001). After 48 weeks of cART, both fibrosis scores decreased in all subjects; however, HCV coinfection was still associated with higher fibrosis scores at week 48 compared to HIV monoinfection.cART was associated with improvement in hepatic fibrosis scores in the majority of HIV-hepatitis coinfected and HIV-monoinfected Chinese participants."
6369,0.01,10.0,"As of October 2006, 6 medications are approved in the United States for the management of chronic hepatitis B virus (HBV) infection: 2 formulations of interferon and 4 oral nucleos(t)ide analogues. For the treating practitioner, tailoring the pharmaceutical regimen according to patient features and clinical circumstances can be a challenge. First-line therapeutic regimens for the management of HBV infection include monotherapy with a U.S. Food and Drug Administration-approved agent that has potent on-treatment viral response and low rates of resistance; in the future, these regimens may include a combination of more than one nucleos(t)ide analogue or a combination of a nucleos(t)ide analogue and pegylated interferon. The oral nucleos(t)ide analogues are generally better tolerated than interferon; however, they can be expensive when administered for lengthy periods and can also lead to medication resistance. Lamivudine, the first approved nucleoside analogue for the treatment of HBV infection, has a very high resistance profile; in fact, lamivudine exposure increases viral resistance to other commercially available nucleos(t)ide analogues: entecavir, telbivudine, and adefovir. For these reasons, the 2007 American Association for the Study of Liver Diseases (AASLD) guidelines no longer recommend lamivudine as first-line therapy for the management of HBV infection. A satellite symposium conducted during the 57th Annual Meeting of the AASLD in Boston, Massachusetts, presented approaches to customizing the management of chronic HBV infection. The presentation highlighted recent findings suggesting that early, profound, and sustained viral suppression improves the probability of sustained virologic response and reduces the likelihood of nucleos(t)ide resistance."
9178,0.01,10.0,"This study aimed to determine the prevalence and species of Cryptosporidium among HIV/AIDS patients in southwest of Iran. Two hundred fifty faecal samples from HIV patients were examined for the presence of Cryptosporidium oocysts using a conventional coproscopic approach. Such oocysts were detected in 18 (7.2%) out of 250 faecal samples. Genomic DNAs from 250 samples were then subjected to a nested-PCR-RFLP technique targeting different loci of 18S rRNA gene for species identification. Out of 250 samples, 27 (10.8%) were positive for different Cryptosporidium spp; Restriction patterns resulting from the digestion of the nested amplicon with restriction endonucleases VspI and SspI showed that C. parvum (70.38%) was the most prevalent species, followed by C. hominis (25.92%) and C. meleagridis (3.7%), respectively. The mean CD4+ T-cell count was 215 cells/μL. There was a strong association between cryptosporidiosis and CD4+ T-cell count (P = 0.000) with the highest prevalence recorded among patients with CD4+ T-cell count < 200 cells/μL. This confirms that there is a low opportunity for this parasite to get established as the patients CD4+ T-cell count increases. Also HIV infection increased the risk of having Cryptosporidium. Our epidemiological findings are useful for any preventive intervention to control disease diffusion."
8417,0.01,10.0,"HIV-positive refugees confront a variety of challenges in accessing and adhering to antiretroviral therapy (ART) and attaining durable viral suppression; however, there is little understanding of what these challenges are, how they are navigated, or how they may differ across humanitarian settings. We sought to document and examine accounts of the threats, barriers and facilitators experienced in relation to HIV treatment and care and to conduct comparisons across settings. We conducted semi-structured interviews among a purposive sample of 14 refugees attending a public, urban HIV clinic in Kuala Lumpur, Malaysia (July-September 2010), and 12 refugees attending a camp-based HIV clinic in Kakuma, Kenya (February-March 2011). We used framework methods and between-case comparison to analyze and interpret the data, identifying social and environmental factors that influenced adherence. The multiple issues that threatened adherence to antiretroviral therapy or precipitated actual adherence lapses clustered into three themes: ""migration"", ""insecurity"", and ""resilience"". The migration theme included issues related to crossing borders and integrating into treatment systems upon arrival in a host country. Challenges related to crossing borders were reported in both settings, but threats pertaining to integration into, and navigation of, a new health system were exclusive to the Malaysian setting. The insecurity theme included food insecurity, which was most commonly reported in the Kenyan setting; health systems insecurity, reported in both settings; and emotional insecurity, which was most common in the Kenyan setting. Resilient processes were reported in both settings. We drew on the concept of ""bounded agency"" to argue that, despite evidence of personal and community resilience, these processes were sometimes insufficient for overcoming social and environmental barriers to adherence. In general, interventions might aim to bolster individuals' range of action with targeted support that bolsters resilient processes. Specific interventions are needed to address locally-based food and health system insecurities. "
6073,0.01,10.0,"Immune mechanisms that may control Cryptosporidium parvum infection remain unknown. The role of T cell-mediated immunity is suggested by the chronic disease observed in AIDS patients and in athymic or CD4+ T cell-depleted mice. The role of specific antibodies is also unclear. This study sought to determine serum and secretory antibodies to C. parvum in patients infected with human immunodeficiency virus type 1 (HIV-1) with or without chronic cryptosporidiosis. C. parvum-specific antibodies and specific secretory antibodies were determined by ELISA in saliva and sera from 50 HIV-1-infected patients, 27 healthy adults, and 21 healthy children. Despite lower CD4+ lymphocyte counts, patients with chronic cryptosporidiosis had increased levels of C. parvum-specific antibodies in saliva and serum and higher specific secretory antibody levels in saliva than did controls. Persistence of protracted diarrhea despite high levels of both serum and secretory antibodies suggests that specific secretory antibodies are not sufficient to control this protozoan parasite infection of intestinal mucosa."
1917,0.01,10.0,"HIV-seropositive, active injection-drug users (IDUs), compared with other HIV populations, continue to have low rates of highly active antiretroviral therapy (HAART) use, contributing to disparities in their HIV health outcomes. We sought to identify individual-level, interpersonal, and structural factors associated with HAART use among active IDUs to inform comprehensive, contextually tailored intervention to improve the HAART use of IDUs. Prospective data from three semiannual assessments were combined, and logistic general estimating equations were used to identify variables associated with taking HAART 6 months later. Participants were a community sample of HIV-seropositive, active IDUs enrolled in the INSPIRE study, a U.S. multisite (Baltimore, Miami, New York, San Francisco) prevention intervention. The analytic sample included 1,225 observations, and comprised 62% males, 75% active drug users, 75% non-Hispanic blacks, and 55% with a CD4 count <350; 48% reported HAART use. Adjusted analyses indicated that the later HAART use of IDUs was independently predicted by patient-provider engagement, stable housing, medical coverage, and more HIV primary care visits. Significant individual factors included not currently using drugs and a positive attitude about HAART benefits even if using illicit drugs. Those who reported patient-centered interactions with their HIV primary care provider had a 45% greater odds of later HAART use, and those with stable housing had twofold greater odds. These findings suggest that interventions to improve the HIV treatment of IDUs and to reduce their HIV health disparities should be comprehensive, promoting better patient-provider engagement, stable housing, HAART education with regard to illicit drug use, and integration of drug-abuse treatment with HIV primary care."
3712,0.009,9.0,"We describe five compliant patients with human immunodeficiency virus (HIV)-associated tuberculosis (TB) that relapsed, with acquisition of resistance by the original Mycobacterium tuberculosis strains. Both the first and second isolates from each patient had the same IS (insertion sequence) 6110-based DNA fingerprint patterns. Three of the five patients developed TB that was resistant to rifampin alone; no mutation in the region of the rpoB gene was detected by a line probe assay in two of the isolates from these patients. We discuss several factors presumably associated with acquired drug resistance in HIV-infected patients, including exogenous reinfection, drug interactions, malabsorption of drugs, and the presence of a large organism burden."
2991,0.009,9.0,"HIV-related stigma remains a persistent global health concern among people living with HIV/AIDS (PLWA) in developing nations. The literature is lacking in studies about healthcare students' perceptions of PLWA. This study is the first effort to understand stigmatizing attitudes toward HIV-positive patients by healthcare students in Mwanza, Tanzania, not just those who will be directly treating patients but also those who will be indirectly involved through nonclinical roles, such as handling patient specimens and private health information. A total of 208 students were drawn from Clinical Medicine, Laboratory Sciences, Health Records and Information Management, and Community Health classes at the Tandabui Institute of Health Sciences and Technology for a voluntary survey that assessed stigmatizing beliefs toward PLWA. Students generally obtained high scores on the overall survey instrument, pointing to low stigmatizing beliefs toward PLWA and an overall willingness to treat PLWA with the same standard of care as other patients. However, there are gaps in knowledge that exist among students, such as a comprehensive understanding of all routes of HIV infection. The study also suggests that students who interact with patients as part of their training are less likely to exhibit stigmatizing beliefs toward PLWA. A comprehensive course in HIV infection, one that includes classroom sessions focused on the epidemiology and routes of transmission as well as clinical opportunities to directly interact with PLWA-perhaps through teaching sessions led by PLWA-may allow for significant reductions in stigma toward such patients and improve clinical outcomes for PLWA around the world."
6581,0.009,9.0,"Vitamin D regulates bone metabolism but has also immunoregulatory properties. In HIV-infected patients bone disorders are increasingly observed. Furthermore, low 1,25(OH)(2)D(3) levels have been associated with low CD4(+) counts, immunological hyperactivity, and AIDS progression rates. Few studies have examined the vitamin D status in HIV-infected patients. This study will specifically focus on the effects of antiretroviral agents on vitamin D status. Furthermore, the effect of vitamin D status on CD4 cell recovery after initiation of HAART will be evaluated. Among 252 included patients the prevalence of vitamin D deficiency (<35 nmol/liter from April to September and <25 nmol/liter from October to March) was 29%. Female sex, younger age, dark skin, and NNRTI treatment were significant risk factors in univariate analysis, although in multivariate analyses skin pigmentation remained the only independent risk factor. Median 25(OH)D(3) levels were significantly lower in white NNRTI-treated patients [54.5(27.9-73.8) nmol/liter] compared to white PI-treated patients [77.3 (46.6-100.0) nmol/liter, p = 0.007], while among nonwhites no difference was observed. Both PI- and NNRTI-treated patients had significantly higher blood PTH levels than patients without treatment. Moreover, NNRTI treatment puts patients at risk of elevated PTH levels (>6.5 pmol/liter). Linear regression analysis showed that vitamin D status did not affect CD4 cell recovery after initiation of HAART. In conclusion, 29% of the HIV-1-infected patients had vitamin D deficiency, with skin color as an independent risk factor. NNRTI treatment may add more risk for vitamin D deficiency. Both PI- and NNRTI-treated patients showed higher PTH levels and might therefore be at risk of bone problems. Evaluation of 25(OH)D(3) and PTH levels, especially in NNRTI-treated and dark skinned HIV-1-infected patients, is necessary to detect and treat vitamin D deficiency early."
9347,0.009,9.0,"Type and prevalence of zidovudine (ZDV) resistance mutations in HIV-1-infected children in clinically stable condition and on ZDV monotherapy were analyzed to evaluate the effect of switching to didanosine (ddI) monotherapy or to ZDV plus ddI on the pattern of mutations and on the clinical outcome. Monthly clinical and laboratory controls for HIV-1 infection status were performed; at enrollment and every 4 to 6 months after treatment randomization mutant proviral sequences were evaluated in all the children, whereas viral burden was performed only in a small subgroup of patients randomly selected in each of the three treatment groups. ZDV resistance-associated proviral DNA mutations were defined as low-level resistance (LLR) mutations or medium/high-level resistance (MHLR) mutations; clinical outcome was considered as stable or deteriorating. Results showed that at entry into the study the duration of ZDV therapy was significantly correlated with the presence of mutations, and that the level of resistance given by mutations was associated with the severity both of symptoms and immunodeficiency. After randomization to treatment, in patients with mutations that confer LLR a better clinical outcome with ddI monotherapy than with ZDV plus ddI and ZDV alone was observed in the subsequent 6 months, whereas in patients with mutations that confer MHLR no significant difference among the three treatment groups was found. Data showed also that levels of viral burden at the time of changing therapy are related to clinical outcome if measured by plasma viral load. These results suggest that genotypic resistance assays, together with viral load, may prove useful for rational treatment decisions both at the start of therapy and with failure."
1796,0.009,9.0,"Hepatitis C virus (HCV) has emerged as a sexually transmitted infection among HIV-positive men who have sex with men (MSM) in high-income countries. Little is reported about HCV awareness among MSM, although this is essential for developing targeted prevention strategies. We, therefore, studied HCV awareness and knowledge among HIV-positive and HIV-negative MSM from the Amsterdam Cohort Studies (ACS). During two visits, 1 year apart and starting in October 2007, MSM from the ACS answered questions regarding HCV awareness, knowledge of HCV transmission (7 items), complications (8 items) and sexual risk behaviour. We examined the percentage of HCV awareness and correctly answered knowledge items, and whether awareness and knowledge improved significantly over time. Using logistic regression, we studied whether HIV status and sexual risk behaviour were associated with awareness. Seventy percent (312/444) of HIV-negative and 80% (74/92) of HIV-positive MSM reported to have ever heard of HCV on the first visit. Overall, awareness increased with 9% between the first and second visit (p < 0.001). In multivariate analysis the association of group sex with HCV awareness was borderline significant (OR 1.49, 95% CI 0.97-2.30). Compared with knowledge of transmission routes, knowledge of complications appeared to be limited. In the ACS, awareness of HCV is high, particularly among those reporting group sex, an important risk factor for HCV transmission. The majority of participants had good knowledge of transmission routes, but limited knowledge of complications of chronic HCV infection. HCV prevention messages could be strengthened, therefore, by further addressing the complications of HCV infection. "
8772,0.009,9.0,"Individuals with serious mental illness are at higher risk for HIV than are members of the general population. Although studies have shown that individuals with serious mental illness experience less adequate care and worse physical health outcomes than comparable patients without serious mental illness, little is known about HIV care among individuals with serious mental illness who become infected with HIV. In the present study, we describe patterns of highly active antiretroviral treatment (HAART) use and physician monitoring received by 154 patients with serious mental illness infected with HIV. Participants were recruited from mental health agencies in Los Angeles, California. Data from 762 HIV-only patients from a separate Western U.S. probability sample were used for comparison. High proportions of serious mental illness patients with HIV in our sample appeared to be receiving adequate HIV care. Fifty-one percent of all serious mental illness patients with serious mental illness with HIV were taking HAART, and the majority received close monitoring of their CD4 counts (84%) and viral loads (82%) throughout a 1-year period. HAART use and patterns of CD4 count and viral load monitoring did not differ significantly between patients with both serious mental illness and HIV, and patients with HIV only (all p > 0.05). Specialized programs providing assistance to serious mental illness populations with HIV may be helping to narrow health care disparities as a result of having serious mental illness."
5966,0.009,9.0,"Reports of in vitro resistance of human immunodeficiency virus type 1 (HIV-1) to zidovudine (AZT) have raised concerns about the development of resistance to other dideoxynucleosides in clinical use. To address this, we have developed a screening assay which supports the growth of clinical isolates and have applied this to a series of paired isolates from patients entered into a phase I trial of didanosine (DDI). Thirteen patients (10 with AIDS, 3 with AIDS-related complex) who had been exposed to AZT for a mean of 6.5 months (range, 1 to 13 months) were treated with DDI at 750 mg/day. Paired isolates were obtained pretherapy and after a mean of 58 weeks (range, 21 to 90) of DDI therapy by coculture of peripheral blood mononuclear leukocytes (PBLs) with phytohemagglutinin-stimulated donor PBLs. Isolates were passaged only one additional time in PBLs and then tested in parallel in a microtiter assay with phytohemagglutinin-stimulated donor PBLs as targets. PBLs were infected with 10(5) 50% tissue culture infectious doses per 10(7) cells and exposed to DDI (1 to 50 microM) or AZT (0.01 to 100 microM), and supernatants were assayed for the HIV p24 antigen at 7 days postinfection. Control AZT-susceptible and resistant isolates were included. The median pre- and posttherapy DDI susceptibilities of the 13 pairs of isolates were 10.0 microM (range, 1 to 25 microM) and 17.5 microM (range, 2.5 to 50 microM), respectively (P = 0.036; Wilcoxon signed-rank test). These studies thus indicated that (i) the susceptibility to DDI tends to mildly decrease with drug exposure; (ii) the susceptibility to AZT improves with time off AZT; (iii) baseline susceptibilities to DDI have a wide range, and the CD4 response may correlate with the initial susceptibility; and (iv) a PBL-based microtiter assay is useful for screening clinical isolated for dideoxynucleoside susceptibility profiles."
8959,0.009,9.0,"Transmission of the human immunodeficiency virus (HIV) and other blood-borne viruses in hospitals is discussed, and the infection control system and worker protection and education plan at San Francisco General Hospital (SFGH) are described. The acquired immunodeficiency syndrome (AIDS) epidemic has led to increased concern about occupationally acquired infections in health-care workers. As the number of HIV-infected persons increases, so does the risk of infection. Occupationally acquired HIV infection of health-care workers occurs principally in nurses, phlebotomists, and laboratory technicians through accidental subcutaneous injection of contaminated blood; splashing of blood onto open skin lesions, the eyes, and mucous membranes represents another route of exposure. The risk of infection from a single needle-stick exposure to HIV-infected blood is about 0.4%. Other blood-borne viruses to which employees are vulnerable include hepatitis B virus and human T-cell lymphotropic viruses, which may cause leukemia and lymphoma. SFGH has a comprehensive infection control system. Specimen containers are enclosed in transparent secondary containers, the worker is encouraged to wear protective clothing when necessary, and specific needle-stick precautions are promoted. There is also a health-care worker protection and education plan. The employee health services department provides immunizations, keeps records on accidental exposures, and operates a hot line. The education committee disseminates educational materials and arranges lectures. Infection control and education provide simple but effective measures for protecting hospital employees against HIV and other occupationally acquired infections."
