Document Order,Normalized Frequency,Raw DF,Abstract
3012,0.02,4.0000,"This article describes the psychological distress experienced by family members living with human immunodeficiency virus/acquired immune deficiency syndrome (HIV/AIDS). Survey data were collected from 133 individuals, (47 parents, 53 siblings, 33 adult family members who have HIV/AIDS) representing 80 families. In-depth interview and observational data were collected from a subset of the sample. The physical and psychological health of individual family members was assessed by the 53-item Brief Symptom Inventory. Parents, siblings, and people living with AIDS (PWAs) reported higher levels of overall distress and scored higher on symptom dimensions and clinically discrete symptoms than normative comparison groups. Implications of these findings for research, clinical practice, and health and social service policy are identified and discussed."
11097,0.02,4.0000,"The advent of effective combination antiretroviral therapy (ART) in 1996 resulted in fewer patients experiencing clinical events, so that some prognostic analyses of individual cohort studies of human immunodeficiency virus-infected individuals had low statistical power. Because of this, the Antiretroviral Therapy Cohort Collaboration (ART-CC) of HIV cohort studies in Europe and North America was established in 2000, with the aim of studying the prognosis for clinical events in acquired immune deficiency syndrome (AIDS) and the mortality of adult patients treated for HIV-1 infection. In 2002, the ART-CC collected data on more than 12,000 patients in 13 cohorts who had begun combination ART between 1995 and 2001. Subsequent updates took place in 2004, 2006, 2008, and 2010. The ART-CC data base now includes data on more than 70,000 patients participating in 19 cohorts who began treatment before the end of 2009. Data are collected on patient demographics (e.g. sex, age, assumed transmission group, race/ethnicity, geographical origin), HIV biomarkers (e.g. CD4 cell count, plasma viral load of HIV-1), ART regimen, dates and types of AIDS events, and dates and causes of death. In recent years, additional data on co-infections such as hepatitis C; risk factors such as smoking, alcohol and drug use; non-HIV biomarkers such as haemoglobin and liver enzymes; and adherence to ART have been collected whenever available. The data remain the property of the contributing cohorts, whose representatives manage the ART-CC via the steering committee of the Collaboration. External collaboration is welcomed. Details of contacts are given on the ART-CC website (www.art-cohort-collaboration.org)."
3586,0.015,3.0000,"Both human immunodeficiency virus type 1 (HIV-1) and hepatitis C virus (HCV) lead to chronic infection in a high percentage of persons, and an expanding epidemic of HIV-1-HCV coinfection has recently been identified. These individuals provide an opportunity for simultaneous assessment of immune responses to two viral infections associated with chronic plasma viremia. In this study we analyzed the breadth and magnitude of the CD8(+)- and CD4(+)-T-lymphocyte responses in 22 individuals infected with both HIV-1 and HCV. A CD8(+)-T-lymphocyte response against HIV-1 was readily detected in all subjects over a broad range of viral loads. In marked contrast, HCV-specific CD8(+)-T-lymphocyte responses were rarely detected, despite viral loads in plasma that were on average 1,000-fold higher. The few HCV-specific responses that were observed were relatively weak and limited in breadth. CD4-proliferative responses against HIV-1 were detected in about half of the coinfected subjects tested, but no proliferative response against any HCV protein was found in these coinfected persons. These data demonstrate a major discordance in immune responses to two persistent RNA viruses. In addition, they show a consistent and profound impairment in cellular immune responses to HCV compared to HIV-1 in HIV-1-HCV-coinfected persons."
16113,0.015,3.0000,"Hepatitis C virus (HCV) commonly co-infects HIV-infected individuals. Antiretroviral therapy (ART) is associated with elevated serum lipid levels, and HCV infection is associated with low serum lipid levels. Fasting lipid levels were investigated in 1,434 ART-naïve HIV-infected people participating in the AIDS Clinical Trials Group (ACTG) Longitudinal Linked Randomized Trials (ALLRT) protocol who prospectively initiated ART with 3 agents. Subjects with elevated liver-associated enzymes (>5 x ULN) were excluded. Demographics, body mass index, HCV status, CD4 cell count, HIV RNA, liver enzymes, lipid levels, and glucose were assessed before and following 48 weeks of ART. HCV-positive subjects (n = 160; 11%) were older, more likely to be Black, have a history of intravenous drug use (IDU), have higher baseline liver-associated enzyme levels than the HCV-negative group (p < .001 for each), and to have diabetes at baseline (5% vs. 2%, p = .07). Lipid levels rose in both groups following ART, and the differences were not significant except that HDL levels increased significantly more in the HCV-positive group (p = .006). In summary, HCV infection did not appear to provide significant protection against ART-induced hyperlipidemia in this cohort of HIV-infected subjects prospectively enrolled in ART trials, although HDL levels rose to a greater degree."
5949,0.015,3.0000,"Longitudinal investigations of an adult male population of Kenyan car washers who have heavy and quantifiable occupational exposure to Schistosoma mansoni cercariae revealed that some individuals develop resistance to reinfection while others remain highly susceptible. We sought to characterize immune correlates associated with host protection in this population. Previous studies have demonstrated an association of peripheral eosinophilia with resistance to reinfection with schistosomes. Thus, we investigated the relationship between the percentage of circulating eosinophils and the effect of human immunodeficiency virus type 1 (HIV-1) coinfection on the susceptibility of the car washers to reinfection with schistosomes. Elevated percentages of circulating eosinophils were associated with resistance to reinfection by S. mansoni in HIV-1-seronegative persons. In the HIV-1-seropositive cohort, low CD4+-T-cell counts were associated with a less intense eosinophilia. Moreover, eosinophils from the car washers expressed high levels of FcepsilonRI beta chain, a molecule important in immunoglobulin E (IgE)-mediated immunity. Levels of FcepsilonRI beta chain expression correlated with serum levels of total and antigen-specific IgE for HIV-1-negative car washers, but this was not the case for individuals coinfected with HIV-1. Overall, these data further implicate eosinophils as having a potential role in development of protective immunity against schistosomes and suggest that changes associated with HIV-1 coinfection increase susceptibility to reinfection."
8854,0.015,3.0000,"Hepatitis C virus (HCV) infection is associated with substantial clinical and economic burden and is an important public health issue in Asia. The objective of this review was to characterize HCV epidemiology and related complications in China, Japan, South Korea and Taiwan. A search of electronic databases and conference abstracts identified 71 potentially relevant articles. Of those, 55 were included in the epidemiology review and 9 in the review of HCV-related complications. HCV prevalence in the general population was 1.6% in China, 0.6-0.9% in Japan, 0.6-1.1% in South Korea and 1.8-5.5% in Taiwan. Prevalence was higher for injecting drug users (48-90%) and those with human immunodeficiency virus coinfection (32-85%) and was lower for blood donors (<1%). Annual incidence of HCV in China was 6.01 per 100,000. HCV genotype 1b was associated with the highest incidence of hepatocellular carcinoma (HCC). Five-year survival for patients with liver cirrhosis was 73.8%, decreasing to 39.2% following liver transplantation; the majority of deaths were attributable to HCC. Limitations were that the majority of studies included in the epidemiology review were small, regional studies conducted in specific populations, and there was an absence of large population-based studies. Thus, estimates may not be representative of the epidemiology of HCV for each country. The prevalence HCV in China and HCV incidence in the Asian region remain largely unknown, and they are likely underestimated. Further epidemiologic and clinical data are needed to provide more precise estimates for use by public health agencies."
1797,0.015,3.0000,"The primary objective of this study was to gain a clearer understanding of the barriers to adherence to highly active antiretroviral therapy (HAART) faced by people living with HIV/AIDS (PLWHIV/AIDS) on Long Island, New York. Focus group, a qualitative research method, was used to study these barriers. The study was conducted in 1998 on Long Island, NY, at five institutions that provide services to 1700 PLWHIV/AIDS. Five focus groups were conducted with 6 to 13 PLWHIV/AIDS in each group, a total of 39 subjects. PLWHIV/AIDS identified eight common barriers to adherence to HAART. In descending order, the barriers include: (1) frequency and severity of side effects, (2) conflicts with daily routines, (3) dietary requirements, (4) frequency of taking medications, (5) number and dosage of medications, (6) psychosocial factors (i.e., stress, feeling good, and bad news), (7) pharmacy refills, and (8) physiological needs (i.e., sleep, hunger, or thirst). Many factors play a role in the success or failure of HAART, including preexisting drug resistance, drug-drug interactions, and the ability of PLWHIV/AIDS to adhere to a rigid and frequently changing medication regimen. The information gleaned from focus groups is limited in that it may not be generalized to a larger population with any known reliability. However, clinicians sensitive to barriers to adherence to HAART, including those identified by PLWHIV/AIDS in this study, may play a more proactive role in supporting adherence to the medication regimen, increasing the durability of effective viral suppression, decreasing morbidity and mortality, and decreasing the selection and transmission of resistant strains of HIV."
1133,0.015,3.0000,"Natural killer (NK) cell function, based on the expression of activating and inhibitory natural killer receptors (NKRs), may become abnormal during human immunodeficiency virus (HIV) infection. In this study, we investigated changes in receptor expression with individual and combinational analysis on NK cell subsets in HIV-infected Chinese. The results showed that natural killer group 2 member D (NKG2D) expression on total NK cells decreased significantly in HIV infection, while the expressions of natural killer group 2 member A (NKG2A) and killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail 1 (KIR3DL1) on total NK cells were not significantly different between any of the groups including HIV-positive treatment-naïve group, AIDS treatment-naïve group, HAART-treatment AIDS group and HIV-negative control group. Individual analysis of NKG2A(+) and KIR3DL1(+) cells revealed no significant differences in expression in any NK cell subsets between any of the groups, but the combinational analysis of NKG2D(-)NKG2A(+), and NKG2D(-)KIR3DL1(+) on the NK CD56(dim) cell subset in the AIDS group were increased compared to the HIV-negative control group. On the contrary, NKG2D(-)NKG2A(+) expression on the CD56(bright) subset decreased in the AIDS group compared to the control group. Highly active antiretroviral therapy (HAART) treatment almost completely restored the levels of these receptor expressions. The results indicate that the distinct alteration of activating and inhibitory NKR expression on NK cells and its subsets occurred during HIV progression. Moreover, the imbalanced change of activating and inhibitory NKRs on NK cells and its subsets may explain the impaired NK cell immunity in HIV infected individuals."
17671,0.015,3.0000,"This article explores how a group of human immunodeficiency virus (HIV)-infected patients perceived their health-related quality of life (HRQOL) in relation to their coping capacity expressed as sense of coherence. The emphasis was on gender differences. The sample consisted of 55 women (29%) and 134 men (71%), receiving outpatient medical care in a hospital. Self-report instruments, the health index, the HIV symptom scale, the well-being scale, the sense of coherence (SOC) scale and the Interview Schedule for Social Interaction were used. Disease status (HIV CDC classification, absolute CD4+ lymphocyte count and HIV/RNA) was also measured, and demographic data were collected. The total sample scored significantly worse self-rated health and weaker SOC than healthy controls. The HIV-infected women were significantly younger than the men (p < 0.0001). The majority of the women (60%) were infected by heterosexual transmission and of the men (58%) by homosexual/bisexual contacts. In the univariate analysis the women scored significantly less positive well-being (p < 0.05), weaker SOC (p < 0.05), and less social support (p < 0.01) than the men despite less advanced disease. Multiple regression analyses revealed that SOC was the strongest predictor of subjective HRQOL in both genders. The results suggest that health professionals who individualize their care of HIV-infected patients should try to be sensitive to the different ways in which men and women express their HRQOL."
5881,0.015,3.0000,"The pathways through which stigma is associated with psychological distress remains understudied in Africa. This study evaluates stigma among 277 Mozambicans who were on an antiretroviral therapy (ART) regimens for a full year. Using bivariate and multiple regression analyses, we examine psychosocial factors (disclosure decisions, perceived social support, and depression) associated with stigma, at ART initiation and 1 year later. We found 1 year after initiating ART, participants reported no change in stigma, a decrease in perceived social support, and an increase in depressive symptomology. Disclosing HIV status to friends (versus family or partner) was associated with lower levels of stigma. These findings suggest that HIV care in comparable settings should include counselling, support groups, and peer support, that includes stigma and disclosure concerns prior to and during the first year following diagnosis. Most importantly, assessment and treatment of depression should be incorporated into ongoing HIV care."
5577,0.015,3.0000,"Hepatitis B virus (HBV) infection after orthotopic liver transplantation (OLT) is associated with a high recurrence rate and poor prognosis. This is the first study of the efficacy of long-term lamivudine therapy for patients with HBV infection after OLT. Eight patients (5 men, 3 women) aged 35 to 63 years (mean, 50 years) with HBV infection after OLT (6 patients, recurrent infection; 2 patients, de novo infection) were treated with lamivudine, 100 mg/d, on a compassionate-use basis. Before treatment, all had detectable HBV DNA in serum, and 5 patients (62.5%) had detectable serum hepatitis Be antigen (HBeAg). Duration of treatment was 24 to 50 months (mean, 36 months). Patients were monitored for serum alanine aminotransferase level (ALT), HBV DNA (by hybridization), hepatitis B surface antigen (HBsAg), and HBeAg before and after therapy, and liver histological findings were scored for inflammation and fibrosis. After treatment, 3 patients (32.5%) had undetectable HBV DNA by hybridization assay. None of the patients lost serum HBeAg and HBsAg, except for 1 patient who lost serum HBeAg and became serum antibody to HBeAg-positive. Serum ALT levels normalized in 5 patients (62.5%). Blinded histological assessment showed improvement in 1 patient, no change in 2 patients, and worsening in 5 patients. YMDD variants of HBV were detected in 5 patients (62.5%) within 9 to 20 months (mean, 13 months) of lamivudine therapy. Of these, 2 patients (40%) had hepatic failure (1 patient died of massive variceal bleed) and 3 patients remain clinically stable. Lamivudine therapy was continued in the latter patients. Although lamivudine is a potentially effective therapy for HBV infection after OLT, emergence of high mutation rates with long-term therapy, histological progression, and the possibility of hepatic failure point to the need to investigative combinations of antiviral therapy."
2238,0.015,3.0000,"Human immunodeficiency virus (HIV) infection has become a treatable chronic disease with near-normal life expectancy when patients receive antiretroviral therapy (ART). Family physicians and other primary care clinicians commonly provide long-term comprehensive care for persons with HIV infection. This article describes the scope of initial care, including obtaining a thorough history; physical examination for HIV-associated manifestations; attention to HIV-specific immunization schedules; routine and HIV-specific laboratory evaluation; and ensuring standard health care maintenance to prevent HIV- and non-HIV-related morbidity and mortality. Clinicians should encourage combination ART as early as possible, although careful assessment of patient readiness and ability to sustain lifelong treatment must be weighed. After ART initiation, monitoring viral load and CD4 lymphocyte response is essential to ensure viral suppression and evaluate immune system restoration. Opportunistic infections are now less common than in the past because ART usually prevents or markedly delays progression to advanced HIV disease. The most important reasons for consultation or comanagement with an HIV expert include management of antiretroviral drug resistance or drug toxicities, as well as special circumstances such as viral hepatitis coinfection or pregnancy."
3043,0.015,3.0000,"A large proportion of human immunodeficiency virus antibody (HIV-Ab) positive male soldiers are considered to be at no identified risk (NIR) because they do not disclose histories of sexual activity with other men, intravenous drug use, blood transfusions, or sexual activity with persons at known high risk for HIV infection. A case-control study involving personal interviews with 26 NIR cases and 74 controls was conducted to determine if lifestyle information that might jeopardize a soldier's military career could be obtained from an Army population and to evaluate risk factors for prevalent HIV infection. Subjects consented to a voluntary, anonymous, and confidential interview containing information on demographic characteristics, medical history, drug use, and sexual behavior. Of 26 cases interviewed, 20 (76.9%) reported behaviors defined by the Centers for Disease Control (CDC) as risk factors for HIV infection, while 11 of 74 (14.9%) controls also reported such behaviors. This proportion of reclassified NIR cases was similar to that reported from the NIR case series study conducted by the CDC. Of the six (23.1%) cases who remained at NIR, all reported at least one of the following risks: a history of sexually transmitted diseases, sexual contact with prostitutes, or sexual activity with female partners which caused bleeding.(ABSTRACT TRUNCATED AT 250 WORDS)"
3415,0.015,3.0000,"To examine racial/ethnic and gender disparities in antiretroviral (ART) use and viral suppression among HIV-infected persons in care and identify factors that might account for observed disparities. The Medical Monitoring Project (MMP) is a complex sample survey of HIV-infected adults receiving medical care in the United States. We used weighted interview and medical record data collected 06/2009 to 05/2012 to estimate the prevalence of ART use and viral suppression among gender-stratified racial/ethnic groups. We used χ² tests to identify significant differences in outcomes between white men versus other groups, and logistic regression models to identify the most parsimonious set of factors that could account for each observed difference. We found no significant disparity in ART use between white and Hispanic men, and no disparities between white men and white and Hispanic women after adjustment for disease stage, age, and poverty. Disparities in ART use between white men and black persons persisted after adjusting for other factors, but the observed differences were relatively small. Differences in ART use and adherence, demographic characteristics, and social determinants of health such as poverty, education, and insurance accounted for the observed disparities in viral suppression between white men and all groups except black men. In our model, accounting for these factors reduced the prevalence difference in viral suppression between white and black men by almost half. We found that factors associated with disparities differed among men and women of the same race/ethnicity, lending support to the assertion that gender affects access to care and health status among HIV-infected patients. In addition to supporting efforts to increase ART use and adherence among persons living with HIV, our analysis provides evidence for the importance of social determinants of health in understanding racial/ethnic and gender differences in ART use and viral suppression."
16856,0.015,3.0000,"Patients infected through commercial blood-selling practices (former plasma donors, FPDs) in China represent a unique patient population compared to individuals infected through sexual contact or intravenous drug use. FPDs all have an approximate time of human immunodeficiency virus (HIV) infection during the mid-1990s. Few studies about the natural history of HIV infection in these patients were performed. The current study focuses on characterizing the duration of asymptomatic infection as well as the time to disease and mortality of infected FPDs in China. A retrospective cohort study was conducted based on data collected from 5484 HIV-1 infected FPDs in Shangcai county, Henan province. Kaplan-Meier analysis was applied to estimate the asymptomatic duration from the time of infection to the onset of AIDS as well as the survival period from the onset of AIDS to the time of death. The estimated median asymptomatic phase was about 9.21 years, which is similar to that reported in other developing countries in Africa. The estimated median life span after the onset of symptoms was about 9.91 months, which is notably shorter than life spans reported elsewhere. This is the first large-scale retrospective study on the natural history of HIV infection in FPDs in rural China. The findings not only provide valuable insight into an understudied population, but should also serve as an important reference for patient management and care."
