Document Order,Normalized Frequency,Raw DF,Abstract
13122,0.005,1.0000,"Elevated CD4 T-cell turnover may lead to the exhaustion of the immune system during human immunodeficiency virus type 1 (HIV-1) and simian immunodeficiency virus (SIV) infections. However, this hypothesis remains controversial. Most studies of this subject have concerned the blood, and information about the lymph nodes is rare and controversial. We used Ki67 expression to measure cycling T cells in the blood and lymph nodes of uninfected macaques and of macaques infected with a pathogenic SIVmac251 strain or with a nonpathogenic SIVmac251Deltanef clone. During the asymptomatic phase of infection, the number of cycling CD8(+) T cells progressively increased (two- to eightfold) both in the blood and in the lymph nodes of macaques infected with SIVmac251. This increase was correlated with viral replication and the progression to AIDS. In contrast, no increases in the numbers of cycling CD4(+) T cells were found in the blood or lymph nodes of macaques infected with the pathogenic SIVmac251 strain in comparison with SIVmac251Deltanef-infected or healthy macaques during this chronic phase. However, the lymph nodes of pre-AIDS stage SIVmac251-infected macaques contained more cycling CD4(+) T cells (low baseline CD4(+)-T-cell counts in the blood). Taken together, these results show that the profiles of CD4(+)- and CD8(+)-T-cell dynamics are distinct both in the lymph nodes and blood and suggest that higher CD4(+)-T-cell proliferation at the onset of AIDS may lead to the exhaustion of the immune system."
326,0.005,1.0000,"Natural killer (NK) cells bridge the interface between innate and adaptive immunity and are implicated in the control of herpes simplex virus 2 (HSV-2) infection. In subjects infected with human immunodeficiency virus 1 (HIV-1), the critical impact of the innate immune response on disease progression has recently come into focus. Higher numbers of NK cells are associated with lower HIV-1 plasma viraemia. Individuals with the compound genotype of killer cell immunoglobulin-like receptor (KIR) 3DS1 and human leucocyte antigen (HLA)-Bw4-80I, or who have alleles of KIR3DL1 that encode proteins highly expressed on the NK cell surface, have a significant delay in disease progression. We studied the effect of HSV-2 co-infection in HIV-1-infected subjects, and show that HSV-2 co-infection results in a pan-lymphocytosis, with elevated absolute numbers of CD4(+) and CD8(+) T cells, and NK cells. The NK cells in HSV-2 co-infected subjects functioned more efficiently, with an increase in degranulation after in vitro stimulation. The number of NK cells expressing the activating receptors NKp30 and NKp46, and expressing KIR3DL1 or KIR3DS1, was inversely correlated with HIV-1 plasma viral load in subjects mono-infected with HIV-1, but not in subjects co-infected with HSV-2. This suggests that HSV-2 infection mediates changes within the NK cell population that may affect immunity in HIV-1 infection."
4410,0.005,1.0000,"Individuals living with HIV often have complicated histories, including negative experiences such as traumatic events, mental illness, and stigma. As the medical community in the United States adapts to managing HIV as a chronic disease, understanding factors such as these negative experiences that may be associated with poorer adherence to treatment regimens, greater HIV risk behavior, and lower patient quality of life becomes critical to HIV care and prevention. In less wealthy nations, these issues are also critical for addressing quality of life as well as medication adherence in the areas where antiretroviral therapies are being made available. This article presents a review of the literature regarding the following psychosocial factors as they relate to HIV/AIDS in the US and globally: traumatic events; mental illness, including depression, anxiety, and posttraumatic stress disorder; lack of trust in the healthcare system and government; and experiences of stigma among individuals with HIV disease. These factors have been found to be prevalent among individuals with HIV/AIDS, regardless of gender or race/ethnicity. Traumatic events, mental illness, distrust, and stigma have also been linked with poorer adherence to medication regimens and HIV risk behavior."
14747,0.005,1.0000,"Patients with human immunodeficiency virus (HIV) most often have hepatitis C virus (HCV) or hepatitis B (HBV) virus coinfection, or both, as a cause of their liver disease. Recent survival statistics show that patients infected with HIV treated with highly active antiretroviral therapy (HAART) can expect a significant prolongation of life by interfering with the natural progression of HIV to acquired immune deficiency syndrome (AIDS). Therefore, HIV-positive patients experiencing complications of liver failure are at greater immediate risk of dying from their end-stage liver disease (ESLD) rather than their HIV. Many transplant centers still consider HIV infection as a contraindication for orthotopic liver transplantation (OLT). At our two institutions, we believe that patients with HIV suffering from ESLD should be considered for OLT. This study evaluates the survival of patients undergoing OLT with HIV under HAART therapy. OLT was performed in 16 patients with HIV suffering from ESLD as a result of chronic HCV, chronic HBV, or fulminant hepatic failure (FHF). Collected data include patient demographics, patient and graft survival, pre-OLT assessments, and postoperative complications (including opportunistic infections). Ten patients at Pittsburgh and 6 patients at Miami received OLT. Of the 16 patients who received OLT, 14 remain alive to date. Thirteen of 16 patients are more than 12 months post-OLT, whereas the last patient is currently 6 months post-OLT. Five patients at Miami and 9 of 10 patients at Pittsburgh received HAART therapy before OLT, although 2 of the Pittsburgh patients had their HAART therapy discontinued before OLT because of significant liver dysfunction. The pre-OLT viral loads were undetectable in 13 of 16 patients. The cluster determinant (CD)4 count was less than 200 in 6 patients and greater than 100 in 2 patients before OLT. In all patients, CD4 counts increased above 200 in the post-OLT period. Tacrolimus toxicity associated with the pharmacologic inhibition of cytochrome p450 metabolism caused by protease inhibitors occurred in 6 patients after OLT. Six patients (38%) experienced acute cellular rejection immediately after OLT. Our experience suggests that OLT is effective in selected HIV-positive patients suffering from ESLD. Patient and graft survival was similar to non-HIV-positive patients suffering from the same indications for OLT. Acute cellular rejection was no less frequent that seen in non-HIV-positive patients. Given the complex pharmacologic interactions between the protease inhibitors and tacrolimus, careful monitoring, and attention is required to prevent toxicity or underdosing."
15,0.005,1.0000,"Strains of human immunodeficiency virus type 1 (HIV-1) that use the coreceptor CXCR4 (X4 strains) become laboratory adapted (LA) when selected for ability to replicate in leukemic T cell lines such as H9. Compared with patient X4 viruses, the gp120-gp41 complexes of LA viruses have a constellation of common properties including enhanced affinities for CD4, greater sensitivities to inactivations by diverse antibodies and by soluble CD4, increased shedding of gp120, and improved abilities to infect HeLa-CD4 cell clones that contain only trace quantities of CD4. These common characteristics, which may result from a concerted structural rearrangement of the gp120-gp41 complexes, have made it difficult to identify a specific feature that is critical for laboratory adaptation. To test the hypothesis that replication of patient X4 HIV-1 is limited by the low CD4 concentration in H9 cells (7.0 x 10(3) CD4/cell), we constructed H9 derivatives that express at least 10 times more of this receptor. Interestingly, most patient X4 isolates readily grew in these derivative cells, and the resulting virus preparations retained the characteristics of primary viruses throughout multiple passages. In contrast, selection of the same viruses in the parental H9 cells resulted in outgrowth of LA derivatives. We conclude that a weak interaction of patient X4 HIV-1 isolates with CD4 is the primary factor that limits their replication in leukemic T cell lines."
16872,0.005,1.0000,"Acute kidney injury is common in human immunodeficiency virus (HIV)-infected patients, and has been associated with increased morbidity and mortality. Before the introduction of effective antiretroviral therapy, acute kidney injury in HIV-positive patients was most commonly the result of volume depletion, septicemia, or nephrotoxic medications. Acute kidney injury remains a significant problem in the antiretroviral era, and still commonly is attributed to infection or nephrotoxic medications. Less common causes such as direct infectious insults, immune restoration inflammatory syndrome, rhabdomyolysis, and obstruction should be considered when the underlying process is not obvious. In addition to advanced HIV disease, several other patient characteristics have emerged as potential risk factors for acute kidney injury in the antiretroviral era, including older age, diabetes, pre-existing chronic kidney disease, and hepatitis co-infection or liver disease."
3871,0.005,1.0000,"Chronic infection with HIV type 1 is associated with alterations in macronutrient metabolism, specifically elevated plasma lipids, glucose and reduced insulin sensitivity. These alterations are most severe in patients at the later stages of AIDS, indicating a relationship with disease progression. Recently, a metabolic syndrome, termed lipodystrophy, has been described in successfully-treated HIV patients in whom the altered macronutrient metabolism of HIV infection appears to be amplified markedly, with concurrent alterations in adipose tissue patterning. This syndrome presents a paradox, as before the development of highly-active antiretroviral therapy (HAART) the most severe perturbations in metabolism were observed in the sickest patients. Now, the patients that respond well to therapy are showing metabolic perturbations much greater than those seen before. The implications of this syndrome are that, whilst life expectancy may be increased by reducing viral load, there are concomitant increases in the risk of cardiovascular disease, diabetes and pancreatitis within this patient population. The aetiology of the syndrome remains unclear. In a collaborative trial with the Chelsea and Westminster Hospital in London we have used stable-isotope-labelled fatty acids to examine the hypothesis that treatment with HAART causes a delayed clearance of dietary lipid from the circulation, resulting in the retention of lipid within plasma and the downstream changes in insulin and glucose homeostasis. This hypothesis would indicate a role for low-fat diets, exercise and drugs that reduce plasma lipid or insulin resistance, in modulating the response to antiretroviral therapy in HIV infection."
12446,0.005,1.0000,"Hepatocellular carcinoma (HCC) is one of the most common malignant tumors worldwide. Several risk factors for HCC development have been identified, including cirrhosis, hepatitis B virus (HBV) infection, and hepatitis C virus (HCV) infection. With regard to cirrhosis, multivariate analysis indicates that alcohol abuse, HBsAg positivity, and anti-HCV seropositivity are independent variables associated with an increased risk for HCC in the cirrhotic patient. A close relationship between chronic HBV infection and HCC has been established by epidemiological studies and laboratory investigations. Evidence indicates that HCV also plays a leading role in development of HCC. Most patients with HCV-related HCC develop the tumor as a consequence of long-standing infection accompanied by chronic and progressive liver damage. In our study of 290 consecutive patients with cirrhosis, patients with persistently elevated or fluctuating ALT levels had a significantly greater rate of HCC development. The mechanism of HCC development in HCV infection remains to be elucidated. The annual cumulative risk of developing HCC is approximately 1% in patients without cirrhosis at inclusion and 3-10% in those with cirrhosis, depending on the stage of cirrhosis and presence of etiological cofactors. Although some evidence suggests that patients infected with the HCV genotype 1b are at increased risk for development of more severe liver disease, including HCC, results of our prospective study do not support a difference between cirrhotic and noncirrhotic patients in terms of the natural course of cirrhosis and the rate of developing HCC based on genotype. Strategies to prevent HCV-related HCC include blood screening and treatment of chronic HCV infection with interferon-alpha. Recent studies suggest that interferon-alpha treatment may prevent the development of HCC in HCV infection. Further research is warranted."
15067,0.005,1.0000,"HIV/HCV coinfection is associated with accelerated progressive liver disease. Understanding the pathogenesis of liver fibrosis remains crucial to improving the global management of this patient population. This review will mainly focus on the mechanisms involved in the faster progression of liver fibrosis seen in HIV/HCV coinfection, which is caused by a multiplicity of complex factors including virus features, the immune system, interactions between viruses and the immune response, the direct effects of HIV on hepatocytes, fibrinogenetic/inflammatory mediators, microbial translocation, and metabolic abnormalities. The direct role of viruses as well as chronic inflammation, deterioration of immune status, and the harmful effect of antiretroviral agents may all concur to produce dyslipidemia and insulin resistance. Metabolic abnormalities play an important role in the genesis of hepatic steatosis, which is closely linked to liver fibrosis progression. There is also a link between immunologic and metabolic abnormalities: increased expression of leptin and reduced expression of adiponectin seems to be associated with advanced hepatic injury. New antifibrotic strategies are outlined. Ultimately, sustained virological response to hepatitis C therapy is associated with liver fibrosis regression in patients with HIV/HCV coinfection. "
692,0.005,1.0000,"In the past decade, the increased number of persons being treated for infection with the human immunodeficiency virus (HIV) has placed an enormous burden on specialty clinics. This is especially true in Los Angeles, where care of patients with the acquired immunodeficiency syndrome (AIDS) has been termed a ""crisis"" situation. Especially in its early stages, HIV disease can be appropriately managed by primary care physicians who provide patients with medical and psychological counseling and refer them to specialists when major AIDS-related complications develop. Physicians completing their training as recently as 5 years ago, however, received little systematic preparation in the care of HIV-infected patients and thus may lack important skills such as the ability to recognize opportunistic infections early in their course. By means of a 1-week intensive preceptorship in a high-volume AIDS clinic, we are preparing community physicians to assume a more active role in providing care for this growing patient population. In the preceptorship, participants receive one-on-one training from specialists in infectious diseases, pulmonary diseases, and hematology and oncology, as well as from internists and family physicians. Evaluation of the clinical experience demonstrated a greater level of confidence on the part of program participants in treating HIV-infected patients and showed that participants screen and test high-risk patients in their practices and devote a substantial proportion of their practices to caring for HIV-infected patients."
8339,0.005,1.0000,"Serum immunoreactive erythropoietin (SIE) and hemoglobin levels were measured in 152 patients infected with the human immunodeficiency virus. Anemia was present in 18% of asymptomatic patients who tested positive for the human immunodeficiency virus, 50% of patients with a condition related to the acquired immunodeficiency syndrome (AIDS), and 75% of patients with AIDS. The mean SIE level for untreated AIDS patients (26.2 +/- 2.4 mU/mL) was greater than for patients who tested positive for human immunodeficiency virus or patients with an AIDS-related condition but not outside the normal range for SIE (4 to 26 mU/mL), and the incremental increase in SIE level for a given decline in hemoglobin level was much less in AIDS patients than in patients with uncomplicated iron deficiency anemia. Forty-two patients were treated with zidovudine, and the hemoglobin level fell 10 g/L or more in 48%. In contrast to the untreated patients, however, the mean SIE level rose 10-fold to 214 mU/mL, and the incremental change in SIE level for a given decline in hemoglobin level was markedly increased. In the zidovudine-treated patients, erythrocyte mean corpuscular volume also rose significantly from a mean of 88.1 fL to 102 fL. However, in only 1 patient was there a corresponding increase in reticulocytes and in none was there amelioration of anemia. The data indicate that SIE level is inappropriately low in anemic AIDS patients. The ability of these patients to produce erythropoietin is intact and can be expressed with zidovudine therapy. However, even very high levels of SIE fail to stimulate erythropoiesis adequately."
3795,0.005,1.0000,"Cannabis is increasingly prescribed clinically and utilized by people living with HIV/AIDS (PLWHA) to address symptoms of HIV disease and to manage side effects of antiretroviral therapy (ART). In light of concerns about the possibly deleterious effect of psychoactive drug use on adherence to ART, we sought to determine the relationship between high-intensity cannabis use and adherence to ART among a community-recruited cohort of HIV-positive illicit drug users. We used data from the ACCESS study, an ongoing prospective cohort study of HIV-seropositive illicit drug users linked to comprehensive ART dispensation records in a setting of universal no-cost HIV care. We estimated the relationship between at least daily cannabis use in the last 6 months, measured longitudinally, and the likelihood of optimal adherence to ART during the same period, using a multivariate linear mixed-effects model accounting for relevant socio-demographic, behavioral, clinical and structural factors. From May 2005 to May 2012, 523 HIV-positive illicit drug users were recruited and contributed 2,430 interviews. At baseline, 121 (23.1 %) participants reported at least daily cannabis use. In bivariate and multivariate analyses we did not observe an association between using cannabis at least daily and optimal adherence to prescribed HAART (Adjusted Odds Ratio = 1.12, 95 % Confidence Interval [95 % CI]: 0.76-1.64, p value = 0.555.) High-intensity cannabis use was not associated with adherence to ART. These findings suggest cannabis may be utilized by PLWHA for medicinal and recreational purposes without compromising effective adherence to ART."
17538,0.005,1.0000,"Abnormalities of thyroid function are associated with a number of systemic conditions, including patients infected with human immunodeficiency virus (HIV). Most patients with early HIV infection and a stable body weight have normal thyroid function. Subtle abnormalities of a number of thyroid function tests have been reported during the early asymptomatic phase of HIV disease. These include an inappropriately normal triiodothyronine (T(3)) and reduced reverse triiodothyronine (rT(3)), and increased thyroxine-binding globulin (TBG) levels. Opportunistic infections involving the thyroid gland, neoplasms such as lymphoma and Kaposi's sarcoma, and medications can alter the thyroid function in individuals with more advanced HIV infection. If thyroid dysfunction is diagnosed in an HIV-infected patient, it should be treated in the usual manner. However, high index of suspicion and caution in the interpretation of thyroid function tests in patients with HIV disease are needed for optimal diagnosis and treatment."
17523,0.005,1.0000,"The effect of the testosterone derivative oxymetholone alone or in combination with the H1-receptor antagonist ketotifen, which has recently been shown to block tumour necrosis factor alpha (TNF alpha), on weight gain and performance status in human immunodeficiency virus (HIV) patients with chronic cachexia was evaluated in a 30-week prospective pilot study. Thirty patients were randomly assigned to either oxymetholone monotherapy (n 14) or oxymetholone plus ketotifen (n 16). Patients receiving treatment were compared with a group of thirty untreated matched controls, who met the same inclusion criteria. Body weight and the Karnofsky index, which assesses the ability to perform activities of daily life, and several quality-of-life variables were measured to evaluate response to therapy. The average weight gain at peak was 8.2 (SD 6.2) kg (+ 14.5% of body weight at study entry) in the oxymetholone group (P < 0.001), and 6.1 (SD 4.6) kg (+10.9%) in the combination group (P < 0.005), compared with an average weight loss of 1.8 (SD 0.7) kg in the untreated controls. The mean time to peak weight was 19.6 weeks in the monotherapy group and 20.8 weeks in the combination group. The Karnofsky index improved equally in both groups from 56% before to 67% after 20 weeks of treatment (P < 0.05). The quality of life variables (activities of daily life, and appetite/nutrition) improved in 68% (P < 0.05) and 91% (P < 0.01) of the treated patients respectively. Oxymetholone was safe and promoted weight gain in cachectic patients with advanced HIV-1 infection. The addition of ketotifen did not further support weight gain. These results suggest the need for a randomized, double-blind, placebo-controlled multicentre trial."
8741,0.005,1.0000,"Our objective was to assess the extent and risk factors for depression and poor physical health among patients with chronic hepatitis C virus (HCV) infection. We surveyed HCV-infected patients seen at four large healthcare systems participating in the Chronic Hepatitis Cohort Study (CHeCS). Survey data included demographics, depression and physical health measures, substance use history, current social support, recent stressor exposures, and, from the electronic medical record, treatment history, and Charlson Comorbidity Index scores. There were 4,781 respondents, who were a mean of 56.7 years old, 71% White, and 57% male. Altogether, 51.4% reported past injection drug use, 33.9% were current smokers, and 17.7% had abused alcohol in the previous year. Additionally, 47.4% had been previously treated for HCV and 14.8% had a 12-week sustained viral response (SVR) following HCV therapy. Overall, 29.7% of patients met criteria for current depression and 24.6% were in poor physical health. In multivariate analyses, significant predictors of depression and poor health included: male gender (versus female, odds ratios [ORs], 0.70 and 0.81), Black race (versus white, ORs, 0.60 and 0.61), having education less than high school (versus college, ORs, 1.81 and 1.54), being employed (versus not, ORs, 0.36 and 0.25), having high life stressors (versus low, ORs, 2.44 and 1.64), having low social support (versus high, ORs=2.78 and 1.40), and having high Charlson scores (versus none, ORs=1.58 and 2.12). Achieving a 12-week SVR was found to be protective for depression."
11477,0.005,1.0000,"We present a review of epidemiologic data collected by Projet RETRO-CI between 1987 and 1993 on trends in human immunodeficiency virus type 1 (HIV-1) and HIV-2 infections and on cases of AIDS in Abidjan, Côte d'Ivoire. Overall rates of HIV infection in pregnant women had already reached 10% in 1987, and have increased only modestly since then. In contrast, in 1992-1993, rates in men with sexually transmitted diseases and in female commercial sex workers reached 27 and 86%, respectively. The increases in infection rates have been largely due to transmission of HIV-1, whereas rates of HIV-2 have remained stable or have declined. Among persons with tuberculosis and hospitalized patients, rates of 46-71% have been reached, increases in recent years again being largely attributable to HIV-1. Among the 15,245 AIDS cases reported by Projet RETRO-CI, a steady decline in the male:female sex ratio has occurred over time, from 4.8:1 in 1988 to 1.9:1 in 1993. It is likely that AIDS cases were initially concentrated among a core group of female commercial sex workers and their male clients. A substantial proportion of sex workers and their clients originate from neighboring countries, and migration is likely to have contributed to the spread of HIV infection in West Africa. Including HIV-associated pulmonary tuberculosis as an AIDS-defining illness increased AIDS cases reported by Projet RETRO-CI by 13% in 1993. Despite a need for interventional research, careful description of the evolution of HIV/AIDS in this region remains essential."
15803,0.005,1.0000,"Although reported rates of human immunodeficiency virus (HIV) infection and related risk behaviours among drug injectors vary considerably throughout the world, and comparison of findings is often hampered by methodological variability among centres. In 1989 the World Health Organization initiated a comparative study of current drug-injecting behaviour and HIV infection using a standardized methodology. Centres were asked to recruit at least half of their samples outside drug treatment settings in order to achieve as representative a group of injectors as possible. Respondents were interviewed using a questionnaire designed by an international working group, and they were asked to provide blood and/or saliva specimens for voluntary testing. Data from 13 centres (Athens, Bangkok, Berlin, Glasgow, London, Madrid, Naples, New York, Rome, Rio de Janeiro, Santos, Sydney and Toronto) are reported here. A total of 6,390 injectors were recruited to the study from October 1989 to March 1992, with sample sizes ranging from 85 at Santos (Brazil) to 1,300 in New York. Weekly or daily sharing of injecting equipment was reported by less than a quarter of injectors in all centres. A high proportion of those sharing made some effort to clean equipment before use, although not always by efficient methods. In all centres, the majority of respondents were sexually active; however, rates of unprotected sexual intercourse were high, particularly between regular sexual partners. The overall HIV prevalence rate was 22 per cent, ranging from 0 per cent in Athens to 60 per cent in Santos. Caution should be exercised in postulating a link between HIV prevalence and current risk behaviour, particularly since injectors appear to behave in similar ways across a diverse range of study locations. This is the first report on an international collaborative study for which a large number of injectors were successfully recruited from a variety of settings. The wealth of data now available provides a greater understanding of the social epidemiology of drug injecting, which is essential for the implementation and evaluation of campaigns and interventions designed to limit the spread of HIV infection."
12790,0.005,1.0000,"Hepatitis C virus (HCV) has infected approximately 170 million people worldwide. While the seroprevalence of anti-HCV antibody among Iranian blood donors is 0.13%, HCV infection is prevalent in 59-80% of Iranian injecting drug users. One hundred seventy-eight anti-HCV positive patients were referred to the Gastroenterology Department at the Taleghani Hospital (Tehran, Iran) between June 2007 and June 2012. Out of 178 samples, 142 were positive for HCV-RNA. HCV subtypes were determined using phylogenetic analysis of the NS5B or 5'UTR/core regions. Of 142 viremic patients, 71 (50%) were infected with HCV subtype 1a, 43 (30.3%) with subtype 3a, 20 (14.1%) with subtype 1b, 3 (2.1%) with subtype 4d, 2 (1.4%) with subtype 4a, 1 (0.7%) with subtype 2b, and 1 (0.7%) with subtype 6a. Interestingly, genetic analysis of a sub-genomic fragment from one patient identified a non-subtypeable HCV genotype-3 strain. There was a significant association between HCV subtype and a history of injecting drug use (P = 0.003). Subtype 3a was predominant among patients with such a history. Injecting drug use was associated with younger age (P < 0.001). HCV subtype was also significantly associated with a history of upper gastrointestinal endoscopy (P = 0.02). Subtype 1a was more frequent among patients with such a history. In addition, history of upper gastrointestinal endoscopy was significantly associated with older age (P = 0.002). In conclusion, while HCV subtype 1a is predominant among infected Iranian individuals, subtype 3a is predominant among Iranian injecting drug users."
17418,0.005,1.0000,"Recent reports suggest that a growing number of human immunodeficiency virus (HIV)-infected persons show signs of persistent cognitive impairment even in the context of combination antiretroviral therapies (cART). The basis for this finding remains poorly understood as there are only a limited number of studies examining the relationship between CNS injury, measures of disease severity, and cognitive function in the setting of stable disease. This study examined the effects of HIV infection on cerebral white matter using quantitative morphometry of the midsagittal corpus callosum (CC) in 216 chronically infected participants from the multisite HIV Neuroimaging Consortium study currently receiving cART and 139 controls. All participants underwent MRI assessment, and HIV-infected subjects also underwent measures of cognitive function and disease severity. The midsagittal slice of the CC was quantified using two semi-automated procedures. Group comparisons were accomplished using ANOVA, and the relationship between CC morphometry and clinical covariates (current CD4, nadir CD4, plasma and CSF HIV RNA, duration of HIV infection, age, and ADC stage) was assessed using linear regression models. HIV-infected patients showed significant reductions in both the area and linear widths for several regions of the CC. Significant relationships were found with ADC stage and nadir CD4 cell count, but no other clinical variables. Despite effective treatment, significant and possibly irreversible structural loss of the white matter persists in the setting of chronic HIV disease. A history of advanced immune suppression is a strong predictor of this complication and suggests that antiretroviral intervention at earlier stages of infection may be warranted."
17299,0.005,1.0000,"The acceptance of highly active antiretroviral therapy (HAART) among patients and health care providers has had a dramatic impact on the epidemiology and clinical characteristics of many opportunistic infections associated with human immunodeficiency virus (HIV). Previously intractable opportunistic infections and syndromes are now far less common. In addition, effective antibiotic prophylactic therapies have had a profound impact on the risk of patients developing particular infections and on the incidence of these infections overall. Most notable among these are Pneumocystis carinii, disseminated Mycobacterium avium complex, tuberculosis, and toxoplasmosis. Nevertheless, infections continue to cause significant morbidity and mortality among patients who are infected with HIV. The role of HAART in many clinical situations is unquestioned. Compelling data from clinical trials support the use of these therapies during pregnancy to prevent perinatal transmission of HIV. HAART is also recommended for health care workers who have had a ""significant"" exposure to the blood of an HIV-infected patient. Both of these situations are discussed in detail in this article. In addition, although more controversial, increasing evidence supports the use of HAART during the acute HIV seroconversion syndrome. An ""immune reconstitution syndrome"" has been newly described for patients in the early phases of treatment with HAART who develop tuberculosis, M avium complex, and cytomegalovirus disease. Accumulating data support the use of hydroxyurea, an agent with a long history in the field of myeloproliferative disorders, for the treatment of HIV. Newer agents, particularly abacavir and adefovir dipivoxil, are available through expanded access protocols, and their roles are being defined and clarified."
17253,0.005,1.0000,"After two cases of acute hepatitis B infection occurred in phlebotomists at The Hospital for Sick Children in 1985, a seroprevalence survey of hepatitis B virus markers was undertaken. Directors in high-risk areas were advised by phone and memorandum to screen employees. Participation was entirely voluntary, and employees who did not respond were contacted six weeks after initial notification. Information obtained from each participant through a self-administered questionnaire included age, duration of employment in current pediatric occupation, history of blood transfusions, immune globulin prophylaxis, needlestick injury, and country of birth (North America/United Kingdom or other). Sera identified by code were tested by radioimmunoassay. Interactions were analyzed by using a multiple logistic regression model. A total of 10% of the personnel in high-risk areas, in which there was frequent exposure to blood or blood products, had hepatitis B markers in their blood, compared with 2% who did not have this exposure. Birthplace and occupation have independently significant effects on the likelihood of having hepatitis B markers. There appears to be an increased risk to employees in pediatric units, depending on the patient (and parent) population being served, although the risk may be lower than in adult hospitals."
13035,0.005,1.0000,"Identifying the functions of human immunodeficiency virus (HIV)-specific CD8+ T cells that are not merely modulated by the level of virus but clearly distinguish patients with immune control from those without such control is of paramount importance. Features of the HIV-specific CD8+ T-cell response in antiretroviral-treated patients (designated Rx <50) and untreated patients (long-term nonprogressors [LTNP]) matched for very low HIV RNA levels were comprehensively examined. The proliferative capacity of HIV-specific CD8+ T cells was not restored in Rx <50 to the level observed in LTNP, even though HIV-specific CD4+ T-cell proliferation in the two patient groups was comparable. This diminished HIV-specific CD8+ T-cell proliferation in Rx <50 was primarily due to a smaller fraction of antigen-specific cells recruited to divide and not to the numbers of divisions that proliferating cells had undergone. Exogenous interleukin-2 (IL-2) induced proliferating cells to divide further but did not rescue the majority of antigen-specific cells with defective proliferation. In addition, differences in HIV-specific CD8+ T-cell proliferation could not be attributed to differences in cellular subsets bearing a memory phenotype, IL-2 production, or PD-1 expression. Although polyfunctionality of HIV-specific CD8+ T cells in Rx <50 was not restored to the levels observed in LTNP despite prolonged suppression of HIV RNA levels, per-cell cytotoxic capacity was the functional feature that most clearly distinguished the cells of LTNP from those of Rx <50. Taken together, these data suggest that there are selective qualitative abnormalities within the HIV-specific CD8+ T-cell compartment that persist under conditions of low levels of antigen."
9407,0.005,1.0000,"We describe a patient with human immunodeficiency virus type-1 (HIV) infection and alveolar echinococcosis (AE) with a focus on two messages. Despite being severely immunocompromised over years the patient exhibited a long-term asymptomatic course of AE. This is in clear contrast to reports describing accelerated courses of AE in immunocompromised patients. The patient had therapeutic mebendazole drug levels with only 1/10 of the normal drug dose. He was co-treated with protease inhibitors for his HIV infection. These drugs are known as strong inhibitors of cytochrome P450 3A4 (CYP3A4)-dependent metabolism. We speculate that benzimidazoles and protease inhibitors interfere at the CYP3A4-level. The first report of co-infection of HIV and accelerated AE was in a young girl with an extremely low CD4 cell count and an abrogated lymphoproliferative responsiveness to parasite antigen stimulation. Since the CD4 cell count in our patient remained in the range of 27-150 cells/microl, we speculate that there was a critical threshold of immunosupression for constraining AE. Initial treatment with albendazole for AE added to the current highly active antiretroviral treatment (HAART), and suppressive toxoplasmosis therapy became complicated by pancytopenia. After full recovery of the bone marrow, mebendazole was introduced with a new HAART and the previously prescribed toxoplasmosis maintenance therapy. Surprisingly, efficient mebendazole levels were achieved with an uncommonly low dose. These observations suggest that the benzimidazoles, albendazole and mebendazole, may interact with protease inhibitors, which are known for their strong inhibition of the CYP3A4."
1073,0.005,1.0000,"The lung is continuously exposed to infectious and non-infectious agents causing cell activation. Activated cells in the lung such as antigen-presenting cells which harbour HIV may favour this organ as a site for virus production. To test this hypothesis, cells from blood and bronchoalveolar lavage (BAL) of HIV-infected patients and healthy controls were obtained and the activation of the cells were analysed by measuring the expression of IL-2 receptor, HLA-DR and VLA-1. The HIV-infected individuals were subdivided into 'lung symptomatic' or 'lung asymptomatic' patients, depending on the presence or absence of secondary lung diseases besides HIV. All HIV-infected individuals demonstrated a decreased number of CD4+ lymphocytes in blood; however, normal numbers of these cells were found in BAL. The activation state of CD4+ and CD8+ T lymphocytes in blood and BAL was higher in lymphocytes from HIV-infected patients compared with controls. The activation state was highest in the lung symptomatic group. Lung symptomatic patients and lung asymptomatic patients with extrapulmonary infections had increased levels of free virus in plasma. Four out of four individuals without or with only low amounts of cell-free HIV in plasma belonged to the symptom-free subgroup. These results suggest that microorganisms other than HIV may promote viral replication via antigen-driven accumulation and activation of CD4+ cells in the lung or other organs, and thus may be responsible for the loss of helper T cells and the progression of the disease."
3472,0.005,1.0000,"18 men with longstanding human immunodeficiency virus (HIV) antigenaemia but no symptoms received zidovudine in low-dose regimens (250 mg 6-hourly, 500 mg 6-hourly, or 500 mg 12-hourly) with or without acyclovir. Serum HIV antigen rose in only 1 patient and declined significantly in 13 (to below cut-off values in 9). In the 1 subject from whom HIV antigen positive cerebrospinal fluid was obtained, the fluid was antigen negative after 12 weeks of treatment. Acyclovir treatment alone or in addition did not seem to influence serum antigen levels. In 7 untreated men serum antigen levels rose or remained stable during follow-up. CD4+ cell counts increased in 14/18 treated subjects and 1/7 untreated subjects. No disease progression was observed in either group. Regression of enlarged lymph nodes was seen in the zidovudine-treated subjects. Adverse reactions to the study drugs were infrequent and mild. Anaemia caused symptoms in 2, but serious leucopenia or neutropenia was not observed."
