Document Order,Normalized Frequency,Raw DF,Abstract
1634,0.02,4.0000,"Presented here are the results of a cohort study conducted on 3,483 consecutive HIV/AIDS patients between January 1993 and December 2000 to determine trends in AIDS incidence and presentation. The incidence of AIDS was calculated in the general population and examined further according to gender, age (< or = or >49 years), and heterosexual behaviour as a risk factor for HIV. Multivariate analysis was used to identify variables associated with AIDS presenters (defined as patients diagnosed with AIDS within 1 month of the first HIV-positive test). The numbers of patients with AIDS classified as (i) AIDS presenters, (ii) known HIV-positive patients on antiretroviral treatment, and (iii) known HIV-positive patients not receiving antiretroviral treatment were calculated. The overall incidence of AIDS decreased over time, mainly due to the lower number of patients on antiretroviral treatment developing AIDS. Factors associated with a higher risk of being an AIDS presenter were male gender and year of HIV diagnosis. Among patients with AIDS, the proportion of AIDS presenters increased from 13.8% prior to 1997 (when protease inhibitors were introduced in Italy) to 32.5% after 1997. Variables predictive of being an AIDS presenter were male gender, age at diagnosis, and AIDS diagnosis in the years 1997-2000. Heterosexuals had a higher risk of being AIDS presenters and a lower risk of being HIV-positive and not receiving antiretroviral treatment than intravenous drug users. In Italy, AIDS occurs mainly in subjects unaware of their HIV status (especially males, the elderly, and those infected heterosexually) or in patients refusing antiretroviral therapy (mainly intravenous drug users who do not refer to specialised centres)."
14016,0.02,4.0000,"Bone disorders such as osteopenia, osteoporosis, and osteonecrosis have been reported in patients infected with the human immunodeficiency virus (HIV), but the etiology and mechanism of these disorders are unknown. The prevalence estimates vary widely among studies and may be influenced by the presence or absence of antiretroviral therapy and lipodystrophy, severity of HIV disease, and overlapping bone loss risk factors. Addressing potential underlying bone disease risk factors (e.g., smoking and alcohol intake), evaluating calcium and vitamin D intake, and performing dual x-ray absorptiometry in patients with HIV who have risks for bone disease are important strategies in preventing osteopenia and osteoporosis in HIV-infected patients. Management of osteopenia and osteoporosis is still being evaluated. Administration of bisphosphonates (e.g., alendronate), with calcium and vitamin D supplementation, may be reasonable in treating osteoporosis; however, surgical intervention is the only method for treating symptomatic osteonecrosis."
4498,0.02,4.0000,"A significant number of men who are infected with the human immunodeficiency virus (HIV) have low testosterone levels. Androgen deficiency in HIV-infected patients is associated with decreased muscle mass and function, and adverse disease outcome. Administration of replacement doses of testosterone to healthy hypogonadal men augments lean body mass, muscle size, and maximal voluntary strength. Recent studies have shown that physiologic testosterone replacement in HIV-infected men with weight loss who have low testosterone levels can also increase muscle mass and effort-dependent strength. However, further studies are needed to determine whether androgen therapy can improve physical function and health-related outcomes in HIV-infected men."
13876,0.02,4.0000,"Hepatitis C virus (HCV) infections spontaneously clear in approximately 15-45% of infected individuals. Factors which influence spontaneous HCV clearance remain to be identified. The purpose of the present study was to identify variables associated with spontaneous HCV clearance in a referred population of Chinese patients. The prevalence of host, viral, and environmental factors known to influence the outcome of HCV infections was compared in 92 HCV spontaneous clearance subjects and 318 HCV persistent infection subjects. Univariate and multivariate analyses were performed to identify those factors associated with spontaneous HCV clearance. In univariate analysis, female gender, a history of icteric hepatitis, serologic evidence of concurrent HBV infection, and rs12979860 CC genotype were positively associated with spontaneous HCV clearance, while alcohol consumption was negatively associated with clearance. In multivariate analysis, female gender, a history of icteric hepatitis, concurrent HBV infection, and rs12979860 CC genotype remained independent variables associated with spontaneous HCV clearance. Spontaneous HCV clearance is more likely to occur in females, subjects with a history of icteric hepatitis, HBV coinfections, and those with the rs12979860 CC genotype. "
16926,0.02,4.0000,"The clinical consequences of androgen deficiency in human immunodeficiency virus (HIV)-infected women remain underappreciated. The pharmacokinetics of transdermally administered testosterone in premenopausal women and HIV-infected women have not been studied. In this study we compared the pharmacokinetics of a novel testosterone matrix transdermal system (TMTDS) in healthy premenopausal women and women infected with HIV. Eight menstruating HIV-infected women, 18-50 yr of age, who had been receiving stable antiretroviral therapy, including a protease inhibitor, for at least 12 weeks and nine healthy, menstruating women of comparable age were enrolled. After baseline sampling during a 24-h control period in the early follicular phase (days 1-6), two TMTDS patches were applied with an expected delivery rate of 300 microg testosterone daily over an application period of 3-4 days. After 72 h, the patches were removed, a second set of two patches was applied, and blood samples were drawn over 96 h. Baseline serum total and free testosterone levels were lower in HIV-infected women than in healthy women. A diurnal rhythm of testosterone secretion, with higher levels in the morning and lower levels in the late afternoon, was apparent in both groups of women. Free testosterone levels were in the midnormal range at baseline in healthy women and increased above the upper limit of normal during TMTDS application. In HIV-infected women, free testosterone levels were in the low normal range at baseline and rose into the upper normal range during patch application. Serum total testosterone levels increased into the midnormal range in HIV-infected women and into the upper normal range in healthy women during patch application. The mean increments in free and total testosterone levels were significantly lower in HIV-infected women than in healthy women. Testosterone bioavailability, expressed as the mean +/- SEM baseline-subtracted area under the total testosterone curve, was significantly greater in healthy women than in HIV-infected women [3323 +/- 566 ng/dL x h (115 +/- 20 nmol/L x h) vs. 1506 +/- 316 ng/dL x h (52 +/- 11 nmol/ L x h); P = 0.016]. Assuming a daily testosterone delivery rate of 300 microg/day, the apparent plasma clearance was significantly higher in HIV-infected women than in healthy women (2531 +/- 469 vs. 1127 +/- 217 L/day1 P = 0.022), respectively. There was no significant change from baseline in serum LH, sex hormone-binding globulin, and estradiol levels in either group. Serum FSH levels showed a greater decrease from baseline in healthy women. A regimen of two testosterone patches applied twice a week can maintain serum total and free testosterone levels in the mid- to upper normal range, respectively, in HIV-infected women with low testosterone levels. During TMTDS application, the increments in serum total and free testosterone levels are lower in HIV-infected women than in healthy women, presumably due to increased plasma clearance or decreased absorption. Further studies are needed to assess the effects of physiological androgen replacement in HIV-infected women."
17613,0.02,4.0000,"Anemia, the most common hematological disorder in human immunodeficiency virus (HIV) infection and acquired immunodeficiency syndrome (AIDS), is associated with decreased quality of life and survival. Hypogonadism is prevalent in advanced HIV disease, however, low testosterone levels have not been customarily implicated in HIV-associated anemia. This study was undertaken to determine whether there is a relationship between testosterone levels and androgen use with anemia in HIV, and to characterize other clinical correlates of HIV-associated anemia. This was a cross-sectional, observational study of 200 HIV-positive patients at a public hospital HIV clinic from July 2000 to August 2001. A written questionnaire detailed previous and current medication use, opportunistic infections, and malignancies. Hematological and virological parameters, testosterone, and erythropoietin levels were measured; CD4(+) T lymphocyte count and viral load nadir and peak levels were obtained from the computerized medical record. Anemia was defined as hemoglobin <13.5 g/dl in men and <11.6 g/dl in women. Twenty-four percent of women and 28% of men were anemic. Anemia was associated with lymphopenia (adjusted OR 4.0, 95% CI 1.36-11.80), high erythropoietin levels (adjusted OR 7.73, 95% CI 2.92-20.48), and low testosterone levels (adjusted OR 3.27, 95% CI 1.01-10.60). Anemia was negatively associated with female sex (adjusted OR 0.30, 95% CI 0.11-0.85), current antiretroviral therapy (adjusted OR 0.43, 95% CI 0.20-0.95), current androgen use (adjusted OR 0.20, 95% CI 0.05-0.84), and macrocytosis (adjusted OR 0.23, 95% CI 0.09-0.61). Low testosterone levels may have a positive association and supplemental androgens a negative association with anemia in HIV disease."
6120,0.02,4.0000,"Orthotopic liver transplantation has an established role for the treatment of patients with chronic liver failure secondary to hepatitis B virus (HBV) infection. Unfortunately, recurrent infection of the graft can be associated with aggressive disease, and with diminished graft and patient survival. Currently, the role of nucleoside analogues for prevention of graft re-infection is being evaluated. Preliminary results are encouraging, but treatment failure has been associated with emergence of drug-resistant virus."
14248,0.02,4.0000,"Although weight loss associated with human immunodeficiency virus (HIV) infection is multifactorial in its pathogenesis, it has been speculated that hypogonadism, a common occurrence in HIV disease, contributes to depletion of lean tissue and muscle dysfunction. We, therefore, examined the effects of testosterone replacement by means of Androderm, a permeation-enhanced, nongenital transdermal system, on lean body mass, body weight, muscle strength, health-related quality of life, and HIV-disease markers. We randomly assigned 41 HIV-infected, ambulatory men, 18-60 yr of age, with serum testosterone levels below 400 ng/dL, to 1 of 2 treatment groups: group I, two placebo patches (n = 21); or group II, two testosterone patches designed to release 5 mg testosterone over 24 h. Eighteen men in the placebo group and 14 men in the testosterone group completed the 12-week treatment. Serum total and free testosterone and dihydrotestosterone levels increased, and LH and FSH levels decreased in the testosterone-treated, but not in the placebo-treated, men. Lean body mass and fat-free mass, measured by dual energy x-ray absorptiometry, increased significantly in men receiving testosterone patches [change in lean body mass, +1.345 +/- 0.533 kg (P = 0.02 compared to no change); change in fat-free mass, +1.364 +/- 0.525 kg (P = 0.02 compared to no change)], but did not change in the placebo group [change in lean body mass, 0.189 +/- 0.470 kg (P = NS compared to no change); change in fat-free mass, 0.186 +/- 0.470 kg (P = NS compared to no change)]. However, there was no significant difference between the 2 treatment groups in the change in lean body mass. The change in lean body mass during treatment was moderately correlated with the increment in serum testosterone levels (r = 0.41; P = 0.02). The testosterone-treated men experienced a greater decrease in fat mass than those receiving placebo patches (P = 0.04). There was no significant change in body weight in either treatment group. Changes in overall quality of life scores did not correlate with testosterone treatment; however, in the subcategory of role limitation due to emotional problems, the men in the testosterone group improved an average of 43 points of a 0-100 possible score, whereas those in the placebo group did not change. Red cell count increased in the testosterone group (change in red cell count, +0.1 +/- 0.1 10(12)/L) but decreased in the placebo group (change in red cell count, -0.2 +/- 0.1 10(12)/L). CD4+ and CD8+ T cell counts and plasma HIV copy number did not significantly change during treatment. Serum prostate-specific antigen and plasma lipid levels did not change in either treatment group. Testosterone replacement in HIV-infected men with low testosterone levels is safe and is associated with a 1.35-kg gain in lean body mass, a significantly greater reduction in fat mass than that achieved with placebo treatment, an increased red cell count, and an improvement in role limitation due to emotional problems. Further studies are needed to assess whether testosterone supplementation can produce clinically meaningful changes in muscle function and disease outcome in HIV-infected men."
900,0.02,4.0000,"This paper presents the first of a three-phase study exploring the experiences of people living with HIV/AIDS (PLWHA) in Northern Thailand. The principal aim of the study was to gain an in-depth understanding of the factors contributing to adherence in patients taking highly active anti-retroviral therapy (HAART). These insights were used in phase two to inform a number of interventions aimed at improving medication adherence in patients commencing HAART for the first time. The study comprised a cohort of 32 PLWHA over the age of 18 years who had taken HAART for at least three months. Both qualitative and quantitative methods were used. The qualitative component used a multiple case study approach to explore and describe the experiences of patients receiving HAART. The quantitative component comprised the Morisky Medication Adherence Scale and a demographic survey of the respondents. This demographic data were used to provide descriptive statistics of the research population and assist with the interpretation of the qualitative data. The findings identified a number of social, clinical, and economic factors influencing adherence to HAART. These findings led to a number of recommendations that health care providers and policy-makers can implement to improve medication adherence rates in patients taking HAART. The findings demonstrated that improved adherence not only led to improved clinical outcomes, but also the overall quality of life of PLWHA."
17148,0.02,4.0000,"Previous studies have indicated that there is a significant prevalence (50%) of hypogonadism among men with acquired immunodeficiency syndrome (AIDS)-associated wasting, and for these patients testosterone administration has been shown to increase lean body mass and improve quality of life. However, the prevalence of hypogonadism is not known among men with weight loss related to human immunodeficiency virus (HIV) infection who are receiving highly active antiretroviral therapy (HAART). From 1997 through 1999, we investigated total and free testosterone levels in 90 men who were <90% of ideal body weight or had weight loss of >10% from preillness weight; 71% of these subjects were receiving HAART. Twenty-one percent of the subjects receiving HAART had low free testosterone levels. No correlation was seen between weight, CD4 cell count, medication status, and other clinical factors. These data suggest that hypogonadism remains relatively common in men with AIDS wasting, despite treatment with HAART. HIV-infected men with wasting syndrome should be screened for hypogonadism and receive physiological androgen replacement therapy if they are hypogonadal."
9345,0.02,4.0000,"In December 2004, infection with a strain of multidrug-resistant (MDR), dual-tropic human immunodeficiency virus (HIV)-1 was newly diagnosed in a man aged 46 years in New York City (NYC). The man (i.e., the index patient) had no history of antiretroviral treatment and reported having sex with multiple named and anonymous male partners, using crystal methamphetamine, and engaging in unprotected insertive and receptive anal intercourse. He had rapid progression to acquired immunodeficiency syndrome (AIDS) after experiencing signs and symptoms of acute HIV infection. The case was reported to the New York City Department of Health and Mental Hygiene (NYCDOH) in late January 2005 and has been described previously. This report describes the public health investigation of the index patient's reported contacts and a review of viral genetic sequencing (genotype) results from other HIV-infected patients in the NYC region to estimate the prevalence of this strain of HIV. The investigation, conducted by NYCDOH, Connecticut Department of Public Health, Aaron Diamond AIDS Research Center, New York State Department of Health, and CDC, identified three other patients with similar risk factors who engaged in high-risk sexual activity at the same time and in the same venues as the index patient and who were infected with a genotypically homologous strain of HIV. The findings demonstrate the usefulness of population-based reporting of HIV genotyping data to identify exact matches of new HIV mutations associated with drug resistance and to determine their characteristics and public health importance. The findings also demonstrate the continued risk for HIV transmission among men who have sex with men (MSM) through high-risk behaviors and the need to find effective methods to prevent HIV transmission in this population."
2358,0.02,4.0000," Neurocognitive disorders remain common among human immunodeficiency virus (HIV)-positive adults, perhaps owing to persistent HIV-1 RNA in cerebrospinal fluid (CSF) during antiretroviral therapy (ART)."
17072,0.015,3.0000,"Sclerostin is linked to bone physiology and cardiovascular disease through the Wnt/β-catenin signaling pathway. The goal of this study was to determine if sclerostin is related to bone physiology and cardiovascular disease during antiretroviral treatment in HIV-infected persons. This was a cross-sectional analysis from study entry into the Stopping Atherosclerosis and Treating Unhealthy bone with RosuvastatiN in HIV (SATURN) trial, an ongoing randomized trial comparing rosuvastatin to placebo in HIV-infected adults on antiretroviral therapy. Plasma sclerostin was measured at study entry by ELISA from participants with available samples. Spearman correlation and multivariable linear regression were used to test relationships between sclerostin and bone density or bone turnover and cardiovascular disease. Among 139 HIV-infected participants (median age 46 years, CD4 lymphocyte count 614 cells/μl), the median plasma sclerostin level was 444.1 (IQR 330.3, 570.1) pg/ml. Correlations were detected between sclerostin and age (r=0.26), lumbar spine Z-score (r=0.31), RANKL (r=-0.21), carotid intima-media thickness (CIMT, r=0.19), and sVCAM-1 (r=0.27), p<0.05. No significant correlations were detected between sclerostin and current (r=0.006) or nadir CD4 count (r=0.11). While associations between sclerostin, lumbar spine Z-score, and sVCAM-1 were robust to covariate adjustment (p<0.01), association with CIMT was no longer significant (p=0.08). Our findings provide preliminary support for a relationship between sclerostin and bone mineral density in HIV-infected persons. The Wnt/β-catenin pathway should be investigated as a potential mechanism for loss of bone mineral density in treated HIV infection. "
10196,0.015,3.0000,"Knowledge of an HIV-infected individual's sexual behaviors and routine sexually transmitted diseases (STDs) testing greatly facilitates HIV prevention efforts, but current data in older individuals are lacking. This study was developed to compare sexual behaviors and STD prevalence between older HIV-infected individuals and their younger counterparts. We conducted a cross-sectional cohort study of HIV-infected individuals > or =18 years who completed an annual behavioral assessment. A total of 541 individuals completed the assessment. Analyses were performed to examine differences in sexual behaviors and STD prevalence between age groups: younger (18-35 years) (30%), middle-aged (36-49 years) (46%), and older (> or =50 years) (24%). Older individuals were most likely to be male and Caucasian with longest time since HIV diagnosis, greatest receipt of highly active antiretroviral therapy (HAART), and highest rates of HIV RNA <50 copies/mL (all p<0.001). Reports of recent sexual activity decreased with age, younger (56%) vs. middle-aged (43%) vs. older (27%) (p<0.001). The median number of recent sex partners was one (range 1-25) and 68% overall reported using condoms consistently; these parameters did not differ by age group. STD prevalence was 8% (gonorrhea [9], chlamydia [7], and syphilis [20]) and was highest among younger individuals (younger [11%] vs. middle-aged [7%] vs. older [3%]). Our results demonstrated that with older age, sexual activity declines but inconsistent condom use remains commonly reported. Furthermore, STDs were identified among all age groups. This latter finding reinforces the need for secondary prevention efforts among all individuals living with HIV/AIDS."
13747,0.015,3.0000,"The availability of potent antiretroviral medications has raised new concerns regarding continued HIV transmission risk behavior among seropositive persons. Relatively little is known about how women with HIV perceive secondary transmission risk in the context of HIV treatment advances. This study describes sexual risk perceptions and behaviors of 80 women enrolled in HIV outpatient care in 1999. Participants completed structured interviews assessing sexual risk perceptions, attitudes regarding severity of HIV disease, sources of HIV prevention information, and sexual practices during the previous 6 months. Medical histories including 6-month cumulative incidence of sexually transmitted diseases (STDs) were obtained from a clinic database. Thirty-five percent of the sample had engaged in unprotected intercourse or had been diagnosed with an STD in the past 6 months. Only 5% of women believed that medication-related reductions in viral load signify safer sex is unimportant, but 15% indicated they practice safer sex less often since the advent of new HIV treatments and 40% believed AIDS is now a less serious threat. These data suggest women's perceptions of diminished disease severity may be more influential than beliefs regarding diminished infectivity. Study results have implications for framing prevention messages for women and suggest that close integration of secondary prevention and clinical HIV services may be beneficial."
18278,0.015,3.0000,"Adequate adherence to anti-retroviral therapy is required to achieve viral suppression and desirable treatment outcomes among HIV patients. The aim of this study was to examine the associations between adherence and severity of substance use as well as adherence and severity of depressive symptoms among Iranian HIV patients. In a prospective study, HIV patients with current substance use were assessed for adherence level via self report and pill count methods, severity of depressive symptoms (Beck Depression Inventory- II) and substance use (Addiction Severity Index) during a three months follow up after initiating antiretroviral therapy. The adherence level, severity of depressive symptoms and substance use were assessed one month, two months and three months after initiation of anti-retroviral therapy. Addiction Severity Index (ASI) composite scores were calculated for each domain and the associations between ASI domains and adherence as well as severity of depressive symptoms and adherence were assessed. Twenty six HIV patients with current substance use disorder completed the study. At the end of the first month, adherence to therapy via pill count and self-report were 80%±31.9% and 85.12%±32%, respectively. At the end of the second month, adherence to therapy via pill count and self report were 87%±32% and 93.94%±23% respectively. At the end of the third month, the measured adherence via pill count and self report were 85%±33.7% and 90.1%±25.7% respectively. Adherence was higher among married patients and those who used reminder systems. Composite scores of the medical status and psychiatric status were related to higher adherence after first month. Substance use was inversely associated with adherence at the second follow up (r=-0.4, p=0.04). Also, severity of depressive symptoms was not related to adherence level. The repeated measurement analysis showed a significant decrease in psychiatric status domain of the ASI composite score after three months of initiating therapy (p=0.02). Preventive measures should aim treatment of substance use among HIV patients in order to increase adherence level. Also, conducting psychological evaluations is necessary considering the high prevalence of depression among Iranian HIV patients. "
